"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","story_no","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
21006,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21007,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21008,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21009,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21010,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21011,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21012,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21013,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21014,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21015,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21016,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21017,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21018,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21019,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21020,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21021,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21022,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21023,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21024,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21025,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21026,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21027,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21028,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,1,0,0,0,20367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21029,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21030,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21031,300,"バックベアード","渦から現れた巨大な目玉　※このクエストはコラボイベント終了後に消失します",1,0,0,2,0,0,0,20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Backbeard","Backbeard",,"巴克贝亚德","巴克貝亞德",,,"A gigantic eye that appeared from the vortex.","Énorme œil venu de l'autre côté du Vortex.",,"从涡中出现的巨大之眼。　＊活动结束后消失","從渦中出現的巨大之眼。　※活動結束後消失",,
21032,2009,"蝙蝠の餌場1","獲物を探す大蝙蝠",0,0,2,1,0,0,0,20386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bats' hunting ground 1","Garde-manger des Chauve-souris 1",,"蝙蝠的狩猎场1","蝙蝠的狩獵場1",,,"Giant bats looking for prey","Chauve-souris Géante à la recherche d'une proie",,"寻找猎物的大蝙蝠","尋找獵物的大蝙蝠",,
21033,2009,"蝙蝠の餌場2","獲物を探す大蝙蝠",0,0,2,1,0,0,0,20387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bats' hunting ground 2","Garde-manger des Chauve-souris 2",,"蝙蝠的狩猎场2","蝙蝠的狩獵場2",,,"Giant bats looking for prey","Chauve-souris Géante à la recherche d'une proie",,"寻找猎物的大蝙蝠","尋找獵物的大蝙蝠",,
21034,2009,"微笑みの大蝙蝠","獲物を探す大蝙蝠",0,2,2,2,12,0,0,20388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smiling giant bats","Chauve-souris souriante géante ",,"微笑的大蝙蝠","微笑的大蝙蝠",,,"Giant bats looking for prey","Chauve-souris Géante à la recherche d'une proie",,"寻找猎物的大蝙蝠","尋找獵物的大蝙蝠",,
21035,2009,"彷徨う軍犬1","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Military Dog 1","Chien de Guerre Errant 1",,"彷徨的军犬1","徬徨的軍犬1",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21036,2009,"彷徨う軍犬2","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Military Dog 2","Chien de Guerre Errant 2",,"彷徨的军犬2","徬徨的軍犬2",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21037,2009,"彷徨う軍犬3","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Military Dog 3","Chien de Guerre Errant 3",,"彷徨的军犬3","徬徨的軍犬3",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21038,2010,"巡回する小人1","凶暴な小人は森に屍を増やす",0,0,2,1,0,0,0,20389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wandering Zwerge 1","Patrouille de Nains 1",,"徘徊的矮人1","徘徊的矮人1",,,"Brutal dwarves add up the number of corpses in the jungle","Nains violents qui font augmenter le nombre de morts dans la forêt",,"凶暴的矮人增加着森林里的尸体","凶暴的矮人增加著森林裡的屍體",,
21039,2010,"巡回する小人2","凶暴な小人は森に屍を増やす",0,0,2,1,0,20390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wandering Zwerge 2","Patrouille de Nains 2",,"徘徊的矮人2","徘徊的矮人2",,,"Brutal dwarves add up the number of corpses in the jungle","Nains violents qui font augmenter le nombre de morts dans la forêt",,"凶暴的矮人增加着森林里的尸体","凶暴的矮人增加著森林裡的屍體",,
21040,2010,"森の支配者","凶暴な小人は森に屍を増やす",0,2,2,2,0,0,0,0,0,20391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dominator of the jungle","Maître de la Forêt",,"森林的支配者","森林的支配者",,,"Brutal dwarves add up the number of corpses in the jungle","Nains violents qui font augmenter le nombre de morts dans la forêt",,"凶暴的矮人增加着森林里的尸体","凶暴的矮人增加著森林裡的屍體",,
21041,2010,"彷徨う審問官1","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Inquisitor 1","Inquisiteur Errant 1",,"彷徨的审查官1","徬徨的審問官１",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21042,2010,"彷徨う審問官2","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Inquisitor 2","Inquisiteur Errant 2",,"彷徨的审查官2","徬徨的審問官2",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21043,2010,"彷徨う審問官3","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Inquisitor 3","Inquisiteur Errant 3",,"彷徨的审查官3","徬徨的審問官3",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21044,2011,"岩陰に潜む魔物1","人すら喰らう大蛙",1,0,2,1,0,0,0,1,7,0,0,20392,0,20392,0,20392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monsters hidden under rocky shades 1","Monstre caché dans l'Ombre des Rochers 1",,"潜藏在岩石阴影中的魔物1","潛藏在岩石陰影的魔物1",,,"Giant frogs that can swallow a person up","Serpent Géant avalant les humains",,"连人都能吞食的大蛙","連人都能吞食的大蛙",,
21045,2011,"岩陰に潜む魔物2","人すら喰らう大蛙",1,0,2,1,0,101,7,0,0,0,0,20393,0,20393,0,20393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monsters hidden under rocky shades 2","Monstre caché dans l'Ombre des Rochers 2",,"潜藏在岩石阴影中的魔物2","潛藏在岩石陰影的魔物2",,,"Giant frogs that can swallow a person up","Serpent Géant avalant les humains",,"连人都能吞食的大蛙","連人都能吞食的大蛙",,
21046,2011,"峡谷の主","人すら喰らう大蛙",1,2,2,2,13,0,0,10,7,0,0,20394,0,20394,0,20394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lord of the valley","Maître de la Vallée",,"峡谷之主","峽谷之主",,,"Giant frogs that can swallow a person up","Serpent Géant avalant les humains",,"连人都能吞食的大蛙","連人都能吞食的大蛙",,
21047,2011,"彷徨う嵐の乗り手1","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20392,1,0,0,0,0,0,0,20377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Storm Rider 1","Storm Rider Errant 1",,"彷徨的暴风驾驭者1","徬徨的暴風駕馭者１",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21048,2011,"彷徨う嵐の乗り手2","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,0,0,20393,2,0,0,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Storm Rider 2","Storm Rider Errant 2",,"彷徨的暴风驾驭者2","徬徨的暴風駕馭者2",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21049,2011,"彷徨う嵐の乗り手3","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,20393,4,0,0,0,0,20379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Storm Rider 3","Storm Rider Errant 3",,"彷徨的暴风驾驭者3","徬徨的暴風駕馭者3",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21050,2012,"怨みの残滓1","道連れを求める不浄な魂",1,0,3,1,0,0,0,20395,2,0,0,0,0,20395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Debris of hatred 1","Résidu de Rancune 1",,"怨恨的残渣1","怨恨的殘渣1",,,"Spirit of the unclean that seeks to accompany you","Âme Impure qui recherche son chemin",,"寻求黄泉旅伴的不洁魂魄","尋求同行的不潔魂魄",,
21051,2012,"怨みの残滓2","道連れを求める不浄な魂",1,0,3,1,0,0,0,20395,2,0,0,0,0,20396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Debris of hatred 2","Résidu de Rancune 2",,"怨恨的残渣2","怨恨的殘渣2",,,"Spirit of the unclean that seeks to accompany you","Âme Impure qui recherche son chemin",,"寻求黄泉旅伴的不洁魂魄","尋求同行的不潔魂魄",,
21052,2012,"怨みの魂","道連れを求める不浄な魂",1,2,3,2,0,0,0,20395,1,0,0,0,0,0,0,20397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spirit of hatred","Âme Rancunière",,"怨恨的魂魄","怨恨的魂魄",,,"Spirit of the unclean that seeks to accompany you","Âme Impure qui recherche son chemin",,"寻求黄泉旅伴的不洁魂魄","尋求同行的不潔魂魄",,
21053,2012,"彷徨う不死の少女1","記憶を取り戻せぬまま彷徨い続ける",1,0,3,1,0,0,0,20395,4,0,0,20380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Immortal Girl 1","Jeune fille immortelle Errante 1",,"彷徨的不死少女1","徬徨的不死少女１",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21054,2012,"彷徨う不死の少女2","記憶を取り戻せぬまま彷徨い続ける",1,0,3,1,0,0,0,20396,2,0,0,0,0,20381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Immortal Girl 2","Jeune fille immortelle Errante 2",,"彷徨的不死少女2","徬徨的不死少女2",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21055,2012,"彷徨う不死の少女3","記憶を取り戻せぬまま彷徨い続ける",1,0,2,1,0,0,0,20396,1,0,0,0,0,0,0,20382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Immortal Girl 3","Jeune fille immortelle Errante 3",,"彷徨的不死少女3","徬徨的不死少女3",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21056,2013,"古城の獣1","城に棲み着いた獣",3,0,3,1,0,0,0,202,2,0,0,0,0,20398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monster of the old castle 1","Vieux Château du Démon 1",,"古城之兽1","古城之獸1",,,"The monster that dwells inside the castle","Monstre qui s'est installé dans le château",,"栖息于城中之兽","棲息於城中之獸",,
21057,2013,"古城の獣2","城に棲み着いた獣",3,0,3,1,0,202,2,0,0,0,0,0,0,20399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monster of the old castle 2","Vieux Château du Démon 2",,"古城之兽2","古城之獸2",,,"The monster that dwells inside the castle","Monstre qui s'est installé dans le château",,"栖息于城中之兽","棲息於城中之獸",,
21058,2013,"古城の主","城に棲み着いた獣",3,2,3,2,14,0,0,0,0,202,2,0,0,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lord of the old castle","Maître du Vieux Château",,"古城之主","古城之主",,,"The monster that dwells inside the castle","Monstre qui s'est installé dans le château",,"栖息于城中之兽","棲息於城中之獸",,
21059,2013,"彷徨う獣人1","記憶を取り戻せぬまま彷徨い続ける",3,0,3,1,0,0,0,102,2,0,0,0,0,20383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Shapechanger 1","Thérianthrope Errant 1",,"彷徨的兽人1","徬徨的獸人１",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21060,2013,"彷徨う獣人2","記憶を取り戻せぬまま彷徨い続ける",3,0,3,1,0,0,0,105,2,0,0,0,0,20384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Shapechanger 2","Thérianthrope Errant 2",,"彷徨的兽人2","徬徨的獸人2",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21061,2013,"彷徨う獣人3","記憶を取り戻せぬまま彷徨い続ける",3,0,3,1,0,0,0,105,2,0,0,0,0,20385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drifting Shapechanger 3","Thérianthrope Errant 3",,"彷徨的兽人3","徬徨的獸人3",,,"Drifting on due to lost memories","Erre sans réussir à retrouver ses souvenirs",,"无法取回记忆依旧徬徨着","無法取回記憶依舊徬徨著",,
21062,3001,"静寂の街1","蝙蝠が羽ばたく夜の街",1,0,3,1,0,0,0,20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silent Street 1","Ville Silencieuse 1",,"寂静的街道1","寂靜的街道1",,,"A street in darkness where bats linger","Ville nocturne où volent les chauve-souris",,"蝙辐振翅的夜晚街道","蝙輻振翅的夜晚街道",,
