"id","name","ab_name","level","hp","ap","dp","rarity","deck_cost","slot","stand_image","chara_image","artifact_image","bg_image","caption","charactor_id","next_id","kind","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","ab_name_en","ab_name_fr","ab_name_kr","ab_name_scn","ab_name_tcn","ab_name_ina","ab_name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
20037,"きみょうなどうぶつ ","- Strange Animal - ???",2,12,8,5,10,99,325,"standmon074_01","mc074_01.swf",,,"奇妙な背格好の生き物。不可解な動きで全てを翻弄する。",2029,,1,,"Strange Animal","Étrange Animal",,"奇怪的动物","奇怪的動物",,,"- Strange Animal -","- Strange Animal -","- Strange Animal - ???","- Strange Animal - ???","- Strange Animal - ???","- Strange Animal - ???","- Strange Animal - ???","Mysterious creature with hunched back. Toy with opponents using inconceivable motions.","Animal à l'apparence étrange. Contrôle les choses par ses mouvements perturbants.",,"奇妙的驼背生物。用无法理解的动作玩弄着一切。","奇妙的駝背生物。用無法理解的動作玩弄著一切。",,
20038,"きみょうなどうぶつ ","- Strange Animal - ???",3,15,10,7,10,99,325,"standmon074_02","mc074_02.swf",,,"奇妙な背格好の生き物。不可解な動きで全てを翻弄する。",2029,,1,,"Strange Animal","Étrange Animal",,"奇怪的动物","奇怪的動物",,,"- Strange Animal -","- Strange Animal -","- Strange Animal - ???","- Strange Animal - ???","- Strange Animal - ???","- Strange Animal - ???","- Strange Animal - ???","Mysterious creature with hunched back. Toy with opponents using inconceivable motions.","Animal à l'apparence étrange. Contrôle les choses par ses mouvements perturbants.",,"奇妙的驼背生物。用无法理解的动作玩弄着一切。","奇妙的駝背生物。用無法理解的動作玩弄著一切。",,
20039,"奇妙な襲撃者","- Psycho Killer - ???",1,9,7,4,10,99,325,"standmon074_00","mc074_00.swf",,,"奇妙な背格好をした襲撃者。不可解な動きで全てを翻弄する。 ",2029,,1,,"Psycho Assailant","Étrange Assaillant",,"奇怪的袭击者","奇怪的襲擊者",,,"- Psycho Killer -","- Psycho Killer -","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","Strange assailant with hunched back. Toy with opponents using inconceivable motions.","Assaillant à l'apparence étrange. Contrôle les choses par ses mouvements perturbants.",,"奇妙的驼背袭击者。用无法理解的动作玩弄着一切。","奇妙的駝背襲擊者。用無法理解的動作玩弄著一切。",,
20040,"奇妙な襲撃者","- Psycho Killer - ???",2,12,8,5,10,99,325,"standmon074_01","mc074_01.swf",,,"奇妙な背格好をした襲撃者。不可解な動きで全てを翻弄する。 ",2029,,1,,"Psycho Assailant","Étrange Assaillant",,"奇怪的袭击者","奇怪的襲擊者",,,"- Psycho Killer -","- Psycho Killer -","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","Strange assailant with hunched back. Toy with opponents using inconceivable motions.","Assaillant à l'apparence étrange. Contrôle les choses par ses mouvements perturbants.",,"奇妙的驼背袭击者。用无法理解的动作玩弄着一切。","奇妙的駝背襲擊者。用無法理解的動作玩弄著一切。",,
20041,"奇妙な襲撃者","- Psycho Killer - ???",3,15,10,7,10,99,325,"standmon074_02","mc074_02.swf",,,"奇妙な背格好をした襲撃者。不可解な動きで全てを翻弄する。 ",2029,,1,,"Psycho Assailant","Étrange Assaillant",,"奇怪的袭击者","奇怪的襲擊者",,,"- Psycho Killer -","- Psycho Killer -","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","- Psycho Killer - ???","Strange assailant with hunched back. Toy with opponents using inconceivable motions.","Assaillant à l'apparence étrange. Contrôle les choses par ses mouvements perturbants.",,"奇妙的驼背袭击者。用无法理解的动作玩弄着一切。","奇妙的駝背襲擊者。用無法理解的動作玩弄著一切。",,
20042,"ヴィレア","- Acolyte - Vihreä",1,11,9,6,10,99,325622,"standmon073_00","mc073_00.swf",,,"奇妙な背格好をした道化師姿のアコライト。聖女の館のどこかに潜む。 ",2030,,1,,"Vihre","Viléa",,"毕雷亚","畢雷亞",,,"- Acolyte -","- Acolyte - Vihre","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","Strange clown with a hunched back. Hides in the depths of the Goddess' Mansion.","Étrange acolyte aux allures de clown. Il se cache quelque part dans le palais de la Sainte Souveraine.",,"奇妙的驼背小丑侍者。潜藏在圣女馆的某处。","奇妙的駝背小丑侍者。潛藏在聖女館的某處。",,
20043,"ヴィレア","- Acolyte - Vihreä",2,14,10,7,10,99,325622,"standmon073_01","mc073_01.swf",,,"奇妙な背格好をした道化師姿のアコライト。聖女の館のどこかに潜む。 ",2030,,1,,"Vihre","Viléa",,"毕雷亚","畢雷亞",,,"- Acolyte -","- Acolyte - Vihre","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","Strange clown with a hunched back. Hides in the depths of the Goddess' Mansion.","Étrange acolyte aux allures de clown. Il se cache quelque part dans le palais de la Sainte Souveraine.",,"奇妙的驼背小丑侍者。潜藏在圣女馆的某处。","奇妙的駝背小丑侍者。潛藏在聖女館的某處。",,
20044,"ヴィレア","- Acolyte - Vihreä",3,17,12,9,10,99,325622,"standmon073_02","mc073_02.swf",,,"奇妙な背格好をした道化師姿のアコライト。聖女の館のどこかに潜む。 ",2030,,1,,"Vihre","Viléa",,"毕雷亚","畢雷亞",,,"- Acolyte -","- Acolyte - Vihre","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","- Acolyte - Vihreä","Strange clown with a hunched back. Hides in the depths of the Goddess' Mansion.","Étrange acolyte aux allures de clown. Il se cache quelque part dans le palais de la Sainte Souveraine.",,"奇妙的驼背小丑侍者。潜藏在圣女馆的某处。","奇妙的駝背小丑侍者。潛藏在聖女館的某處。",,
20045,"無邪気な妖精","Tooth Fairy",2,1,1,1,10,99,0,"standmon063_00","mc2002_00.swf",,,"デッキ利用不可。ビアギッテのストーリーを読む事ができる",2023,,6,"2010-07-16 15:24:13 UTC","Innocent Fairy","Fée Innocente",,"纯真妖精","純真妖精",,,"Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Birgit's story will be available after the Memories of Vermillion Flame event.","Vous pourrez lire l'histoire de Brigitte lorsque vous aurez terminé la [Réminiscence de l'Été]",,"无法编入牌组内。「朱炎的回忆」活动结束後可以阅读碧姬缇的故事。","無法編入牌組內。「朱炎的回憶」活動結束後可以閱讀碧姬緹的故事。",,
20046,"呑気な妖精","Tooth Fairy",3,1,1,1,10,99,0,"standmon063_00","mc2002_00.swf",,,"デッキ利用不可。クレーニヒのストーリーを読む事ができる",2023,,6,"2010-07-16 15:24:13 UTC","Careless Fairy","Fée Insouciante",,"散漫妖精","散漫妖精",,,"Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Tooth Fairy","Kronig's story will be available after the Memories of Vermillion Flame event.","Vous pourrez lire l'histoire de Kronig lorsque vous aurez terminé la [Réminiscence de l'Été]",,"无法编入牌组内。「朱炎的回忆」活动结束後可以阅读库勒尼西的故事。","無法編入牌組內。「朱炎的回憶」活動結束後可以閱讀庫勒尼西的故事。",,
20047,"スウィード・ジャック","- Jack-o'-Lantern - Swede Jack",10,15,9,4,10,99,222666,"standmon075_00","mc075_00.swf",,,"パンプキングの配下。カブのジャック・オ・ランタン",2033,,6,,"Swede Jack","Swede Jack",,"芜菁杰克","蕪菁傑克",,,"- Jack-o'-Lantern -","- Jack-o'-Lantern -","- Jack-o'-Lantern - Swede Jack","- Jack-o'-Lantern - Swede Jack","- Jack-o'-Lantern - Swede Jack","- Jack-o'-Lantern - Swede Jack","- Jack-o'-Lantern - Swede Jack","A henchman of Pumpking. A Jack-o'-Lantern made from swede.","Servant de la Citrouille. Navet Jack O'Lantern.",,"南瓜王的部下。芜菁版杰克南瓜灯","南瓜王的部下。蕪菁版傑克南瓜燈",,
20048,"ドルイド","- Daru-vid - Druid",10,10,14,8,10,99,145,"standmon076_00","mc076_00.swf",,,"パンプキングの配下。憎悪を振りまく司祭。",2034,,6,,"Druid","Druide",,"德鲁伊","德魯伊",,,"- Daru-vid -","- Daru-vid -","- Daru-vid - Druid","- Daru-vid - Druid","- Daru-vid - Druid","- Daru-vid - Druid","- Daru-vid - Druid","A henchman of Pumpking. A priest bent on spreading hatred.","Servant de la Citrouille. Prêtre qui répand la haine.",,"南瓜王的部下。到处散播憎恶的祭司。","南瓜王的部下。到處散播憎惡的祭司。",,
20049,"パンプキング・G","- the helloween - Pampking Ghost",10,20,10,4,10,99,222666,"standmon077_00","mc077_00.swf",,,"憎悪と怨嗟に染まり、強大な力を手にしたパンプキング。その念は空間を支配し、死霊を蔓延らせる。",2035,,6,,"Pampking Ghost","Citrouille Fantôme",,"南瓜王·G","南瓜王·G",,,"- The Helloween -","- The Helloween -","- The helloween - Pampking Ghost","- The helloween - Pampking Ghost","- The helloween - Pampking Ghost","- The helloween - Pampking Ghost","- The helloween - Pampking Ghost","Driven by hatred and grudge, the Pumpking has become a powerful being that seeks to dominate with his malevolent will and extend his necromantic reach.","Citrouille gorgée de haine et de ressentiment à la force incroyable. Elle contrôle l'espace-temps et est capable de faire apparaître les esprits des morts.",,"被憎恶与怨恨给渲染，得到强大力量南瓜王。用那份意念来支配空间，并让死灵蔓延开来。","被憎惡與怨恨給渲染，得到強大力量南瓜王。用那份意念來支配空間，並讓死靈蔓延開來。",,
20050,"パンプキング・P","- the helloween - Pampking Phantom",10,25,13,7,10,99,222666,"standmon077_01","mc077_01.swf",,,"憎悪と怨嗟に染まり、強大な力を手にしたパンプキング。その念は空間を支配し、死霊を蔓延らせる。",2035,,6,,"Pampking Phantom","Citrouille Revenante",,"南瓜王·P","南瓜王·P",,,"- The Helloween -","- The Helloween -","- The helloween - Pampking Phantom","- The helloween - Pampking Phantom","- The helloween - Pampking Phantom","- The helloween - Pampking Phantom","- The helloween - Pampking Phantom","Driven by hatred and grudge, the Pumpking has become a powerful being that seeks to dominate with his malevolent will and extend his necromantic reach.","Citrouille gorgée de haine et de ressentiment à la force incroyable. Elle contrôle l'espace-temps et est capable de faire apparaître les esprits des morts.",,"被憎恶与怨恨给渲染，得到强大力量南瓜王。用那份意念来支配空间，并让死灵蔓延开来。","被憎惡與怨恨給渲染，得到強大力量南瓜王。用那份意念來支配空間，並讓死靈蔓延開來。",,
20051,"パンプキング・S","- the helloween - Pampking Specter",10,30,15,10,10,99,222666,"standmon077_02","mc077_02.swf",,,"憎悪と怨嗟に染まり、強大な力を手にしたパンプキング。その念は空間を支配し、死霊を蔓延らせる。",2035,,6,,"Pampking Specter","Spectre de Citrouille",,"南瓜王·S","南瓜王·S",,,"- The Helloween -","- The Helloween -","- The helloween - Pampking Specter","- The helloween - Pampking Specter","- The helloween - Pampking Specter","- The helloween - Pampking Specter","- The helloween - Pampking Specter","Driven by hatred and grudge, the Pumpking has become a powerful being that seeks to dominate with his malevolent will and extend his necromantic reach.","Citrouille gorgée de haine et de ressentiment à la force incroyable. Elle contrôle l'espace-temps et est capable de faire apparaître les esprits des morts.",,"被憎恶与怨恨给渲染，得到强大力量南瓜王。用那份意念来支配空间，并让死灵蔓延开来。","被憎惡與怨恨給渲染，得到強大力量南瓜王。用那份意念來支配空間，並讓死靈蔓延開來。",,
20052,"クランプス2015","- BlackSanta - Cramps",10,20,1,5,10,20,111222,"standmon078_00","mc078_00.swf",,,"デッキ利用不可。ギュスターヴのストーリーを読む事ができる",2036,,6,,"Cramps 2015","Cramps 2015",,"羊角兽2015","羊角獸2015",,,"- BlackSanta -","- Père Noël Noire -","- BlackSanta - Cramps","- BlackSanta - Cramps","- BlackSanta - Cramps","- BlackSanta - Cramps","- BlackSanta - Cramps","The story is accessible after the Two Horn Monster event.","Il vous sera possible de lire le récit à la fin de l'Événement <Diable Cornu>.",,"无法编入牌组内。双角的恶魔活动结束後，可以阅读故事。","無法編入牌組內。雙角的惡魔活動結束後，可以閱讀故事。",,
20053,"エヴァリスト","- ReichsRitter - Evarist",5,12,7,7,10,20,541,"standchara01","cc01_05.swf",,,"グランデレニア帝國騎士。その意志と知略をもって帝國での地位を固める。",2037,,1,"2010-09-16 07:15:28 UTC","Evarist","Evarist","에바리스트","艾伯李斯特","艾伯李斯特","Evarist","เอวาริสท์","- ReichsRitter -","- ReichsRitter -","- ReichsRitter - Evarist","- ReichsRitter - Evarist","- ReichsRitter - Evarist","- ReichsRitter - Evarist","- ReichsRitter - Evarist","A Knight of the Granddillenia kingdom. His determination and intelligence made him an important position in the Kingdom.","Chevalier du royaume Granddillenia. Sa fermeté et son intelligence en ont fait un personnage d'importance dans le Royaume.","그란데레니아 제국의 기사. 그 의지와 지략으로 제국에서의 지위를 구축한다.","古朗德利尼亚帝国骑士。以意志和智谋巩固其在帝国的地位。","古朗德利尼亞帝國騎士。以意志和智謀鞏固其在帝國的地位。","Ksatria dari kerajaan Granddillenia. Kebijaksanaan & kecerdasannya menempatkannya pada posisi penting dalam kerajaan.","อัศวินแห่งจักรวรรดิแกรนเดเลเนีย รวบรวมอาณาเขตของประเทศต่างๆ ด้วยความเฉลียวฉลาดหลักแหลมและปณิธานของอัศวิน"
20054,"グリュンワルド","- BlackPrince - Grunwald",5,10,9,7,10,20,53,"standchara03","cc03_05.swf",,,"黑太子。己の昏い欲望のために戦争を続ける死にとりつかれた王子。",2038,,1,"2010-09-16 07:15:29 UTC","Grunwald","Grunwald","그룬왈드","古鲁瓦尔多","古魯瓦爾多","Grunwald","กรุนวัลด์","- BlackPrince -","- BlackPrince -","- BlackPrince - Grunwald","- BlackPrince - Grunwald","- BlackPrince - Grunwald","- BlackPrince - Grunwald","- BlackPrince - Grunwald","A crown prince who continues to battle only to satisfy his dark appetites.","Prince Noir obsédé par la Mort.","흑태자. 자신의 욕망을 위해 전쟁을 계속하는 죽음에 매료된 왕자.","黑太子。为了自己那黑暗的欲望持续战斗而被死神缠身的王子。","黑太子。為了自己那黑暗的慾望持續戰鬥而被死神纏身的王子。","Pangeran kegelapan yang terobsesi dengan kematian.","เจ้าชายทมิฬ เจ้าชายผู้เสพติดในรสแห่งความตายจึงเข้าร่วมสงครามเพื่อสนองกิเลสอันดำมืดของตน"
20055,"アベル","- SwordMaster - Abel",5,11,8,6,10,19,63,"standchara04","cc04_05.swf",,,"ルビオナ王国の剣術指南。己の力を試すために戦い続ける不敗の剣士。",2039,,1,"2010-09-16 07:15:29 UTC","Abel","Abel","아벨","阿贝尔","阿貝爾","Abel","อาเบล","- SwordMaster -","- SwordMaster -","- SwordMaster - Abel","- SwordMaster - Abel","- SwordMaster - Abel","- SwordMaster - Abel","- SwordMaster - Abel","A master swordsman from the Lubiona Kingdom who has never lost a battle.","Maître d'armes du Royaume de Lubiana et escrimeur jamais vaincu.","불패 검사. 루비오나 왕국의 검술 지도관. 자신의 힘을 시험하기 위해 전투를 계속한다.","鲁比欧那王国的剑术指导者。为了试炼自己的力量而持续战斗的不败剑士。","魯比歐那王國的劍術指導者。為了試煉自己的力量而持續戰鬥的不敗劍士。","Pendekar pedang dari kerajaan Lubiana yang belum pernah kalah dalam pertempuran.","นักดาบไร้พ่ายผู้เป็นครูฝึกดาบแห่งแคว้นรูบิโอน่า เฝ้าประลองต่อสู้ไปเรื่อยเพื่อทดสอบพลังของตนเอง"
20056,"リーズ","- Firestarter - Riesz",5,10,8,8,10,20,531,"standchara24","cc24_05.swf",,,"レジメント史上最初の「エース」。全滅したE中隊とともに行方不明になった。",2040,,1,"2010-09-16 07:15:29 UTC","Riesz","Riesz","리즈","里斯","里斯","Riesz","รีซ","- Firestarter -","- Firestarter -","- Firestarter - Riesz","- Firestarter - Riesz","- Firestarter - Riesz","- Firestarter - Riesz","- Firestarter - Riesz","The first ace of the Regiment, who disappeared when E-company was decimated.","As du Régiment, il a disparu lorsque la division E a été annihilée.","레지멘트 사상 최초의 에이스. 전멸한 E중대와 함께 행방불명 되었다.","连队史上最初的《王牌》。与全灭的E中隊一同下落不明。","連隊史上最初的「王牌」。與全滅的E中隊一同下落不明。","Prajurit utama Regiment yang menghilang bersama tim-E yang musnah dalam perang.","เอสคนแรกในประวัติศาสตร์ของกองทัพ หายตัวไปพร้อมกับกองทหาร E ที่แตกพ่าย"
20057,"ディノ","- The Tusk - Dino",5,11,6,8,10,19,163,"standchara54","cc54_05.swf",,,"Ｅ中隊に所属していたレジメントの戦士。戦士としての記録が全て抹消されている。",2041,,1,,"Dino","Dino",,"迪诺","迪諾",,,"- The Tusk -","- Ivoire -","- The Tusk - Dino","- The Tusk - Dino","- The Tusk - Dino","- The Tusk - Dino","- The Tusk - Dino","Once a warrior of Regiment E. All records of the warriors have been erased.","Soldat qui appartenait à l'unité E. Tous ses souvenirs en tant que soldat ont été effacés.",,"曾隶属于E中队的连队战士。作为战士的记录已全部被抹消。","曾隸屬於E中隊的連隊戰士。作為戰士的記錄已全部被抹消。",,
20058,"イデリハ","- The Rainmaker - Ideriha",5,10,7,9,10,21,177,"standchara58","cc58_05.swf",,,"元E中隊所属の戦士。 部隊消滅の秘密を握る。",2042,,1,,"Ideriha","Ideriha",,"出叶 ","出葉",,,"- The Rainmaker -","- The Rainmaker -","- The Rainmaker - Ideriha","- The Rainmaker - Ideriha","- The Rainmaker - Ideriha","- The Rainmaker - Ideriha","- The Rainmaker - Ideriha","Formerly an E Company warrior. Holding the secrets to devastate a military force.","Soldat qui appartenait à l'unité E. Il connaît le secret de la disparition de son unité.",,"前E中队的战士。握有部队毁灭的秘密。","前E中隊的戰士。握有部隊毀滅的秘密。",,
20059,"アイザック","- WarHound - Izac",5,12,7,5,10,18,34,"standchara02","cc02_05.swf",,,"軍犬のあだ名通りの勇猛な騎士。盟友エヴァリストに影のように付き従う。",2043,,1,"2010-09-16 07:15:29 UTC","Izac","Isaac","아이자크","艾依查库","艾依查庫","Izac","ไอแซ็ค","- WarHound -","- WarHound -","- WarHound - Izac","- WarHound - Izac","- WarHound - Izac","- WarHound - Izac","- WarHound - Izac","A very brave and loyal knight, often called a military dog for following his best friend Evarist around.","Chevalier courageux et loyal, surnommé le Chien Militaire. Il suit Evarist, son meilleur ami, où qu'il aille.","군견이라는 별명대로 용맹한 기사. 맹우인 에바리스트를 그림자처럼 따라다닌다.","如军犬的小名所示，是个勇猛的骑士。像影子一样随从盟友艾伯李斯特。","如軍犬的小名所示，是個勇猛的騎士。像影子一樣隨從盟友艾伯李斯特。","Ksatria pemberani dan setia yang dijuluki anjing militer. Ia mengikuti sahabat karibnya Evarist.","อัศวินผู้กล้าหาญที่มีสมญานามว่าสุนัขรับใช้กองทัพ เป็นเพื่อนร่วมสาบานที่เป็นดั่งเงาของเอวาริสท์"
20060,"ブレイズ","- Inquisitor - Blaise",5,9,7,7,10,20,431,"standchara10","cc10_05.swf",,,"光を操る銀髮の協定審問官 《インクジター》。圧倒的な力で裁きを下す。",2044,,1,"2010-09-16 07:15:29 UTC","Blaise","Blaise","브레이즈","布列依斯","布列依斯","Blaise","เบลซ","- Inquisitor -","- Inquisiteur -","- Inquisitor - Blaise","- Inquisitor - Blaise","- Inquisitor - Blaise","- Inquisitor - Blaise","- Inquisitor - Blaise","A silver haired Inquisitor who has the power to control light, passing judgment with overwhelming authority.","Inquisiteur d'Argent, il a le pouvoir de contrôler la lumière.","빛을 조종하는 은발의 협정심문관. 압도적인 힘으로 심판을 내린다.","操纵光的银发协定审查官《审判者》。以压倒性的力量进行审判。","操縱光的銀髮協定審查官《審判者》。以壓倒性的力量進行審判。","Seorang Inquisitor berambut perak yang dapat mengendalikan cahaya.","เจ้าหน้าที่สืบสวน <อินควิซิเตอร์> ผู้มีผมสีเงินล้อประกายแสง ผู้มอบคำพิพากษาที่ไม่อาจโต้แย้งได้"
20061,"グリュンワルドの影","- BlackPrince - Grunwald Shadow",4,10,9,7,3,20,53,"standmon079_00","mc079_00.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2045,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Grunwald",,"古鲁瓦尔多的影子","古魯瓦爾多的影子",,,"- BlackPrince -","- BlackPrince -","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
20062,"グリュンワルドの影","- BlackPrince - Grunwald Shadow",5,11,9,8,8,24,5653,"standmon079_01","mc079_01.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2045,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Grunwald",,"古鲁瓦尔多的影子","古魯瓦爾多的影子",,,"- BlackPrince -","- BlackPrince -","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
20063,"グリュンワルドの影","- BlackPrince - Grunwald Shadow",10,13,11,9,10,99,255653,"standmon079_02","mc079_02.swf",,,"デッキ利用不可。ヘラルドの存在を奪わんとした漆黒の影。グリュンワルドR1ストーリーを読む事が出来る。",2045,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Grunwald",,"古鲁瓦尔多的影子","古魯瓦爾多的影子",,,"- BlackPrince -","- BlackPrince -","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut. Vous pouvez lire l'histoire Grunwald R1.",,"无法编入牌组内。打算夺取先驱者存在的漆黑之影。可以阅读古鲁瓦尔多的R1故事。","無法編入牌組內。打算奪取佈告者存在的漆黑之影。可以閱讀古魯瓦爾多的R1故事。",,
20064,"タイレルの影","- Blacksmith - Tyrrell Shadow",4,8,8,8,5,19,742,"standmon080_00","mc080_00.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2046,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Tyrell",,"泰瑞尔的影子","泰瑞爾的影子",,,"- Blacksmith -","- Blacksmith -","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
20065,"タイレルの影","- Blacksmith - Tyrrell Shadow",5,9,8,8,5,25,742,"standmon080_01","mc080_01.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2046,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Tyrell",,"泰瑞尔的影子","泰瑞爾的影子",,,"- Blacksmith -","- Blacksmith -","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
20066,"タイレルの影","- Blacksmith - Tyrrell Shadow",10,9,8,8,10,99,7742,"standmon080_02","mc080_02.swf",,,"デッキ利用不可。ヘラルドの存在を奪わんとした漆黒の影。タイレルR1ストーリーを読む事が出来る。",2046,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Tyrell",,"泰瑞尔的影子","泰瑞爾的影子",,,"- Blacksmith -","- Blacksmith -","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow","- Blacksmith - Tyrrell Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut. Vous pouvez lire l'histoire Tyrell R1.",,"无法编入牌组内。打算夺取先驱者存在的漆黑之影。可以阅读泰瑞尔的R1故事。","無法編入牌組內。打算奪取佈告者存在的漆黑之影。可以閱讀泰瑞爾的R1故事。",,
20067,"ヴィルヘルムの影","- Deadman - Wilhelm Shadow",4,11,8,8,5,16,262,"standmon081_00","mc081_00.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2047,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Wilhelm",,"威廉的影子","威廉的影子",,,"- Deadman -","- Deadman -","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
20068,"ヴィルヘルムの影","- Deadman - Wilhelm Shadow",5,12,8,8,5,23,262,"standmon081_01","mc081_01.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2047,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Wilhelm",,"威廉的影子","威廉的影子",,,"- Deadman -","- Deadman -","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
20069,"ヴィルヘルムの影","- Deadman - Wilhelm Shadow",10,12,8,8,10,99,6262,"standmon081_02","mc081_02.swf",,,"デッキ利用不可。ヘラルドの存在を奪わんとした漆黒の影。ヴィルヘルムR1ストーリーを読む事が出来る。",2047,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Wilhelm",,"威廉的影子","威廉的影子",,,"- Deadman -","- Deadman -","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow","- Deadman - Wilhelm Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut. Vous pouvez lire l'histoire Wilhelm R1.",,"无法编入牌组内。打算夺取先驱者存在的漆黑之影。可以阅读威廉的R1故事。","無法編入牌組內。打算奪取佈告者存在的漆黑之影。可以閱讀威廉的R1故事。",,
20070,"グリュンワルドの影","- BlackPrince - Grunwald Shadow",1,7,5,5,3,8,0,"standmon079_00","mc079_00.swf",,,"ヘラルドの存在を奪わんとした漆黒の影",2045,,6,"2010-09-16 07:15:29 UTC",,"Ombre de Grunwald",,"古鲁瓦尔多的影子","古魯瓦爾多的影子",,,"- BlackPrince -","- BlackPrince -","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow","- BlackPrince - Grunwald Shadow",,"Ombre sombre ayant tenté de voler l'existence d'un Héraut.",,"打算夺取先驱者存在的漆黑之影。","打算奪取佈告者存在的漆黑之影。",,
