"id","u_type","u_value","b_type","b_value","event_no","caption","image"
2976,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2977,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2978,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2979,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2980,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2981,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2982,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2983,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2984,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2985,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2986,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2987,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2988,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2989,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2990,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2991,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2992,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2993,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2994,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2995,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2996,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2997,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2998,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
2999,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3000,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3001,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3002,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3003,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3004,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3005,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3006,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3007,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3008,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3009,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3010,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3011,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3012,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3013,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3014,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3015,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3016,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3017,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3018,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3019,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3020,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3021,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3022,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3023,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf"
3024,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3025,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3026,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3027,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3028,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3029,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3030,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3031,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3032,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3033,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3034,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3035,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3036,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3037,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3038,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3039,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3040,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3041,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3042,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3043,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3044,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3045,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3046,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3047,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3048,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3049,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3050,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3051,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3052,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3053,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3054,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3055,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3056,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3057,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3058,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3059,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3060,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3061,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3062,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3063,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3064,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3065,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3066,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3067,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3068,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3069,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3070,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3071,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3072,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3073,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3074,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3075,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3076,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3077,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3078,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3079,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3080,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3081,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3082,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3083,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3084,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3085,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3086,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3087,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3088,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3089,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3090,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3091,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3092,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3093,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3094,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3095,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3096,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3097,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3098,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3099,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3100,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3101,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3102,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3103,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3104,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3105,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3106,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3107,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3108,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3109,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3110,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3111,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3112,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3113,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3114,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3115,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3116,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3117,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3118,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3119,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3120,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3121,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3122,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3123,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3124,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3125,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3126,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3127,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3128,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3129,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3130,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3131,1,3,3,3,0,"このカードは剣3・盾3として扱う",
3132,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3133,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3134,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3135,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3136,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3137,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3138,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3139,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3140,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3141,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3142,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3143,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3144,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3145,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3146,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3147,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3148,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3149,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3150,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3151,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3152,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3153,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3154,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3155,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3156,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3157,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3158,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3159,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3160,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3161,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3162,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3163,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3164,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3165,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3166,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3167,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3168,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3169,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3170,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3171,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3172,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3173,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3174,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3175,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3176,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3177,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3178,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3179,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3180,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3181,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3182,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3183,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3184,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3185,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3186,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3187,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3188,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3189,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3190,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3191,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3192,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3193,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3194,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3195,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3196,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3197,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3198,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3199,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3200,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3201,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3202,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3203,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3204,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3205,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3206,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3207,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3208,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3209,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3210,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3211,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3212,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3213,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3214,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3215,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3216,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3217,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3218,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3219,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3220,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3221,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3222,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3223,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3224,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3225,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3226,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3227,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3228,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3229,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3230,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3231,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3232,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3233,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3234,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3235,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3236,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3237,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3238,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3239,2,3,5,3,0,"このカードは銃3・特殊3として扱う",
3240,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3241,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3242,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3243,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3244,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3245,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3246,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3247,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3248,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3249,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3250,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3251,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3252,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3253,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3254,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3255,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3256,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3257,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3258,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3259,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3260,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3261,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3262,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3263,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3264,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3265,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3266,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3267,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3268,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3269,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3270,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3271,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3272,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3273,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3274,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3275,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3276,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3277,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3278,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3279,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3280,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3281,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3282,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3283,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3284,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3285,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3286,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3287,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3288,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3289,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3290,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3291,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3292,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3293,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3294,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3295,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3296,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3297,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3298,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3299,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3300,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3301,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3302,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3303,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3304,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3305,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3306,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3307,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3308,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3309,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3310,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3311,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3312,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3313,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3314,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3315,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3316,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3317,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3318,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3319,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3320,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3321,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3322,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3323,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3324,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3325,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3326,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3327,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3328,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3329,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3330,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3331,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3332,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3333,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3334,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3335,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3336,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3337,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3338,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3339,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3340,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3341,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3342,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3343,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3344,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3345,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3346,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3347,4,3,5,3,0,"このカードは移動3・特殊3として扱う",
3348,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3349,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3350,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3351,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3352,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3353,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3354,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3355,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3356,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3357,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3358,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3359,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3360,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3361,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3362,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3363,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3364,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3365,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3366,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3367,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3368,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3369,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3370,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3371,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3372,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3373,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3374,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3375,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3376,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3377,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3378,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3379,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3380,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3381,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3382,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3383,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3384,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3385,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3386,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3387,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3388,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3389,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3390,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3391,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3392,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3393,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3394,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3395,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3396,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3397,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3398,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3399,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3400,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3401,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3402,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3403,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3404,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3405,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3406,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3407,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3408,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3409,2,3,3,3,0,"このカードは銃3・盾3として扱う",
