"id","name","allocation_type","chara_card_id","weapon_card_id","equip_card_id","event_card_id","ai_rank","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai"
20637,"グレゴールL7",0,637,0,0,"63/63/72/72/81/81",20,"Gregor L7","Gregor L7",,"格雷高尔L7","格雷高爾L7",,
20638,"グレゴールL8",0,638,0,0,"63/63/72/72/81/81",20,"Gregor L8","Gregor L8",,"格雷高尔L8","格雷高爾L8",,
20639,"グレゴールL9",0,639,0,0,"63/63/72/72/81/81",20,"Gregor L9","Gregor L9",,"格雷高尔L9","格雷高爾L9",,
20640,"グレゴールL10",0,640,0,0,"63/63/72/72/81/81",20,"Gregor L10","Gregor L10",,"格雷高尔L10","格雷高爾L10",,
20641,"レタL1",0,641,0,0,"1/1/9/9/27/27",15,"Leta L10","Leta L10",,"蕾塔L1","蕾塔L1",,
20642,"レタL2",0,642,0,0,"1/2/9/10/27/28",15,"Leta L2","Leta L2",,"蕾塔L2","蕾塔L2",,
20643,"レタL3",0,643,0,0,"2/2/10/10/28/28",15,"Leta L3","Leta L3",,"蕾塔L3","蕾塔L3",,
20644,"レタL4",0,644,0,0,"2/3/10/11/28/28",15,"Leta L4","Leta L4",,"蕾塔L4","蕾塔L4",,
20645,"レタL5",0,645,0,0,"3/3/11/11/28/28",15,"Leta L5","Leta L5",,"蕾塔L5","蕾塔L5",,
20646,"レタL6",0,646,0,0,"63/63/72/72/81/81",20,"Leta L6","Leta L6",,"蕾塔L6","蕾塔L6",,
20647,"レタL7",0,647,0,0,"63/63/72/72/81/81",20,"Leta L7","Leta L7",,"蕾塔L7","蕾塔L7",,
20648,"レタL8",0,648,0,0,"63/63/72/72/81/81",20,"Leta L8","Leta L8",,"蕾塔L8","蕾塔L8",,
20649,"レタL9",0,649,0,0,"63/63/72/72/81/81",20,"Leta L9","Leta L9",,"蕾塔L9","蕾塔L9",,
20650,"レタL10",0,650,0,0,"63/63/72/72/81/81",20,"Leta L10","Leta L10",,"蕾塔L10","蕾塔L10",,
20651,"エプシロンL1",0,651,0,0,"1/1/9/9/27/27",15,"Epsilon L10","Epsilon L10",,"伊普西龙L1","伊普西隆L1",,
20652,"エプシロンL2",0,652,0,0,"1/2/9/10/27/28",15,"Epsilon L2","Epsilon L2",,"伊普西龙L2","伊普西隆L2",,
20653,"エプシロンL3",0,653,0,0,"2/2/10/10/28/28",15,"Epsilon L3","Epsilon L3",,"伊普西龙L3","伊普西隆L3",,
20654,"エプシロンL4",0,654,0,0,"2/3/10/11/28/28",15,"Epsilon L4","Epsilon L4",,"伊普西龙L4","伊普西隆L4",,
20655,"エプシロンL5",0,655,0,0,"3/3/11/11/28/28",15,"Epsilon L5","Epsilon L5",,"伊普西龙L5","伊普西隆L5",,
20656,"エプシロンL6",0,656,0,0,"63/63/72/72/81/81",20,"Epsilon L6","Epsilon L6",,"伊普西龙L6","伊普西隆L6",,
20657,"エプシロンL7",0,657,0,0,"63/63/72/72/81/81",20,"Epsilon L7","Epsilon L7",,"伊普西龙L7","伊普西隆L7",,
20658,"エプシロンL8",0,658,0,0,"63/63/72/72/81/81",20,"Epsilon L8","Epsilon L8",,"伊普西龙L8","伊普西隆L8",,
20659,"エプシロンL9",0,659,0,0,"63/63/72/72/81/81",20,"Epsilon L9","Epsilon L9",,"伊普西龙L9","伊普西隆L9",,
20660,"エプシロンL10",0,660,0,0,"63/63/72/72/81/81",20,"Epsilon L10","Epsilon L10",,"伊普西龙L10","伊普西隆L10",,
20661,"ポレットL1",0,661,0,0,"1/1/9/9/27/27",15,"Paulette L1","Paulette L1",,"波蕾特L1","波蕾特L1",,
20662,"ポレットL2",0,662,0,0,"1/2/9/10/27/28",15,"Paulette L2","Paulette L2",,"波蕾特L2","波蕾特L2",,
20663,"ポレットL3",0,663,0,0,"2/2/10/10/28/28",15,"Paulette L3","Paulette L3",,"波蕾特L3","波蕾特L3",,
20664,"ポレットL4",0,664,0,0,"2/3/10/11/28/28",15,"Paulette L4","Paulette L4",,"波蕾特L4","波蕾特L4",,
20665,"ポレットL5",0,665,0,0,"3/3/11/11/28/28",15,"Paulette L5","Paulette L5",,"波蕾特L5","波蕾特L5",,
20666,"ポレットL6",0,666,0,0,"63/63/72/72/81/81",20,"Paulette L6","Paulette L6",,"波蕾特L6","波蕾特L6",,
20667,"ポレットL7",0,667,0,0,"63/63/72/72/81/81",20,"Paulette L7","Paulette L7",,"波蕾特L7","波蕾特L7",,
20668,"ポレットL8",0,668,0,0,"63/63/72/72/81/81",20,"Paulette L8","Paulette L8",,"波蕾特L8","波蕾特L8",,
20669,"ポレットL9",0,669,0,0,"63/63/72/72/81/81",20,"Paulette L9","Paulette L9",,"波蕾特L9","波蕾特L9",,
20670,"ポレットL10",0,670,0,0,"63/63/72/72/81/81",20,"Paulette L10","Paulette L10",,"波蕾特L10","波蕾特L10",,
20671,"ユハニL1",0,671,0,0,"1/1/9/9/27/27",15,"Juhani L1","Juhani L1",,"尤哈尼L1","尤哈尼L1",,
20672,"ユハニL2",0,672,0,0,"1/2/9/10/27/28",15,"Juhani L2","Juhani L2",,"尤哈尼L2","尤哈尼L2",,
20673,"ユハニL3",0,673,0,0,"2/2/10/10/28/28",15,"Juhani L3","Juhani L3",,"尤哈尼L3","尤哈尼L3",,
20674,"ユハニL4",0,674,0,0,"2/3/10/11/28/28",15,"Juhani L4","Juhani L4",,"尤哈尼L4","尤哈尼L4",,
20675,"ユハニL5",0,675,0,0,"3/3/11/11/28/28",15,"Juhani L5","Juhani L5",,"尤哈尼L5","尤哈尼L5",,
20676,"ユハニL6",0,676,0,0,"63/63/72/72/81/81",20,"Juhani L6","Juhani L6",,"尤哈尼L6","尤哈尼L6",,
20677,"ユハニL7",0,677,0,0,"63/63/72/72/81/81",20,"Juhani L7","Juhani L7",,"尤哈尼L7","尤哈尼L7",,
20678,"ユハニL8",0,678,0,0,"63/63/72/72/81/81",20,"Juhani L8","Juhani L8",,"尤哈尼L8","尤哈尼L8",,
20679,"ユハニL9",0,679,0,0,"63/63/72/72/81/81",20,"Juhani L9","Juhani L9",,"尤哈尼L9","尤哈尼L9",,
20680,"ユハニL10",0,680,0,0,"63/63/72/72/81/81",20,"Juhani L10","Juhani L10",,"尤哈尼L10","尤哈尼L10",,
20681,"ノエラL1",0,681,0,0,"1/1/9/9/27/27",15,"Noella L1","Noëlla L1",,"诺艾菈L1","諾艾菈L1",,
20682,"ノエラL2",0,682,0,0,"1/2/9/10/27/28",15,"Noella L2","Noëlla L2",,"诺艾菈L2","諾艾菈L2",,
20683,"ノエラL3",0,683,0,0,"2/2/10/10/28/28",15,"Noella L3","Noëlla L3",,"诺艾菈L3","諾艾菈L3",,
20684,"ノエラL4",0,684,0,0,"2/3/10/11/28/28",15,"Noella L4","Noëlla L4",,"诺艾菈L4","諾艾菈L4",,
20685,"ノエラL5",0,685,0,0,"3/3/11/11/28/28",15,"Noella L5","Noëlla L5",,"诺艾菈L5","諾艾菈L5",,
20686,"ノエラL6",0,686,0,0,"63/63/72/72/81/81",20,"Noella L6","Noëlla L6",,"诺艾菈L6","諾艾菈L6",,
20687,"ノエラL7",0,687,0,0,"63/63/72/72/81/81",20,"Noella L7","Noëlla L7",,"诺艾菈L7","諾艾菈L7",,
20688,"ノエラL8",0,688,0,0,"63/63/72/72/81/81",20,"Noella L8","Noëlla L8",,"诺艾菈L8","諾艾菈L8",,
20689,"ノエラL9",0,689,0,0,"63/63/72/72/81/81",20,"Noella L9","Noëlla L9",,"诺艾菈L9","諾艾菈L9",,
20690,"ノエラL10",0,690,0,0,"63/63/72/72/81/81",20,"Noella L10","Noëlla L10",,"诺艾菈L10","諾艾菈L10",,
20691,"ラウルL1",0,691,0,0,"1/1/9/9/27/27",15,"Raul L1","Raoul L1",,"劳尔L1","勞爾L1",,
20692,"ラウルL2",0,692,0,0,"1/2/9/10/27/28",15,"Raul L2","Raoul L2",,"劳尔L2","勞爾L2",,
20693,"ラウルL3",0,693,0,0,"2/2/10/10/28/28",15,"Raul L3","Raoul L3",,"劳尔L3","勞爾L3",,
20694,"ラウルL4",0,694,0,0,"2/3/10/11/28/28",15,"Raul L4","Raoul L4",,"劳尔L4","勞爾L4",,
20695,"ラウルL5",0,695,0,0,"3/3/11/11/28/28",15,"Raul L5","Raoul L5",,"劳尔L5","勞爾L5",,
20696,"ラウルL6",0,696,0,0,"63/63/72/72/81/81",20,"Raul L6","Raoul L6",,"劳尔L6","勞爾L6",,
20697,"ラウルL7",0,697,0,0,"63/63/72/72/81/81",20,"Raul L7","Raoul L7",,"劳尔L7","勞爾L7",,
20698,"ラウルL8",0,698,0,0,"63/63/72/72/81/81",20,"Raul L8","Raoul L8",,"劳尔L8","勞爾L8",,
20699,"ラウルL9",0,699,0,0,"63/63/72/72/81/81",20,"Raul L9","Raoul L9",,"劳尔L9","勞爾L9",,
20700,"ラウルL10",0,700,0,0,"63/63/72/72/81/81",20,"Raul L10","Raoul L10",,"劳尔L10","勞爾L10",,
20701,"ジェミーL1",0,701,0,0,"1/1/9/9/27/27",15,"Jamie L1","Jamie L1",,"洁米L1","潔米L1",,
20702,"ジェミーL2",0,702,0,0,"1/2/9/10/27/28",15,"Jamie L2","Jamie L2",,"洁米L2","潔米L2",,
20703,"ジェミーL3",0,703,0,0,"2/2/10/10/28/28",15,"Jamie L3","Jamie L3",,"洁米L3","潔米L3",,
20704,"ジェミーL4",0,704,0,0,"2/3/10/11/28/28",15,"Jamie L4","Jamie L4",,"洁米L4","潔米L4",,
20705,"ジェミーL5",0,705,0,0,"3/3/11/11/28/28",15,"Jamie L5","Jamie L5",,"洁米L5","潔米L5",,
20706,"ジェミーL6",0,706,0,0,"63/63/72/72/81/81",20,"Jamie L6","Jamie L6",,"洁米L6","潔米L6",,
20707,"ジェミーL7",0,707,0,0,"63/63/72/72/81/81",20,"Jamie L7","Jamie L7",,"洁米L7","潔米L7",,
20708,"ジェミーL8",0,708,0,0,"63/63/72/72/81/81",20,"Jamie L8","Jamie L8",,"洁米L8","潔米L8",,
20709,"ジェミーL9",0,709,0,0,"63/63/72/72/81/81",20,"Jamie L9","Jamie L9",,"洁米L9","潔米L9",,
20710,"ジェミーL10",0,710,0,0,"63/63/72/72/81/81",20,"Jamie L10","Jamie L10",,"洁米L10","潔米L10",,
20711,"セルファースL1",0,711,0,0,"1/1/9/9/27/27",15,"Servaas L1","Servaas L1",,"瑟法斯L1","瑟法斯L1",,
20712,"セルファースL2",0,712,0,0,"1/2/9/10/27/28",15,"Servaas L2","Servaas L2",,"瑟法斯L2","瑟法斯L2",,
20713,"セルファースL3",0,713,0,0,"2/2/10/10/28/28",15,"Servaas L3","Servaas L3",,"瑟法斯L3","瑟法斯L3",,
20714,"セルファースL4",0,714,0,0,"2/3/10/11/28/28",15,"Servaas L4","Servaas L4",,"瑟法斯L4","瑟法斯L4",,
20715,"セルファースL5",0,715,0,0,"3/3/11/11/28/28",15,"Servaas L5","Servaas L5",,"瑟法斯L5","瑟法斯L5",,
20716,"セルファースL6",0,716,0,0,"63/63/72/72/81/81",20,"Servaas L6","Servaas L6",,"瑟法斯L6","瑟法斯L6",,
20717,"セルファースL7",0,717,0,0,"63/63/72/72/81/81",20,"Servaas L7","Servaas L7",,"瑟法斯L7","瑟法斯L7",,
20718,"セルファースL8",0,718,0,0,"63/63/72/72/81/81",20,"Servaas L8","Servaas L8",,"瑟法斯L8","瑟法斯L8",,
20719,"セルファースL9",0,719,0,0,"63/63/72/72/81/81",20,"Servaas L9","Servaas L9",,"瑟法斯L9","瑟法斯L9",,
20720,"セルファースL10",0,720,0,0,"63/63/72/72/81/81",20,"Servaas L10","Servaas L10",,"瑟法斯L10","瑟法斯L10",,
20721,"ベロニカL1",0,721,0,0,"1/1/9/9/27/27",15,"Veronica L1","Véronica L1",,"维若妮卡L1","維若妮卡L1",,
20722,"ベロニカL2",0,722,0,0,"1/2/9/10/27/28",15,"Veronica L2","Véronica L2",,"维若妮卡L2","維若妮卡L2",,
20723,"ベロニカL3",0,723,0,0,"2/2/10/10/28/28",15,"Veronica L3","Véronica L3",,"维若妮卡L3","維若妮卡L3",,
20724,"ベロニカL4",0,724,0,0,"2/3/10/11/28/28",15,"Veronica L4","Véronica L4",,"维若妮卡L4","維若妮卡L4",,
20725,"ベロニカL5",0,725,0,0,"3/3/11/11/28/28",15,"Veronica L5","Véronica L5",,"维若妮卡L5","維若妮卡L5",,
20726,"ベロニカL6",0,726,0,0,"63/63/72/72/81/81",20,"Veronica L6","Véronica L6",,"维若妮卡L6","維若妮卡L6",,
20727,"ベロニカL7",0,727,0,0,"63/63/72/72/81/81",20,"Veronica L7","Véronica L7",,"维若妮卡L7","維若妮卡L7",,
20728,"ベロニカL8",0,728,0,0,"63/63/72/72/81/81",20,"Veronica L8","Véronica L8",,"维若妮卡L8","維若妮卡L8",,
20729,"ベロニカL9",0,729,0,0,"63/63/72/72/81/81",20,"Veronica L9","Véronica L9",,"维若妮卡L9","維若妮卡L9",,
20730,"ベロニカL10",0,730,0,0,"63/63/72/72/81/81",20,"Veronica L10","Véronica L10",,"维若妮卡L10","維若妮卡L10",,
20731,"リカルドL1",0,731,0,0,"1/1/9/9/27/27",15,"Ricardo L1",,,"里卡多L1","里卡多L1",,
20732,"リカルドL2",0,732,0,0,"1/2/9/10/27/28",15,"Ricardo L2",,,"里卡多L2","里卡多L2",,
20733,"リカルドL3",0,733,0,0,"2/2/10/10/28/28",15,"Ricardo L3",,,"里卡多L3","里卡多L3",,
20734,"リカルドL4",0,734,0,0,"2/3/10/11/28/28",15,"Ricardo L4",,,"里卡多L4","里卡多L4",,
20735,"リカルドL5",0,735,0,0,"3/3/11/11/28/28",15,"Ricardo L5",,,"里卡多L5","里卡多L5",,
20736,"リカルドL6",0,736,0,0,"63/63/72/72/81/81",20,"Ricardo L6",,,"里卡多L6","里卡多L6",,
20737,"リカルドL7",0,737,0,0,"63/63/72/72/81/81",20,"Ricardo L7",,,"里卡多L7","里卡多L7",,
20738,"リカルドL8",0,738,0,0,"63/63/72/72/81/81",20,"Ricardo L8",,,"里卡多L8","里卡多L8",,
20739,"リカルドL9",0,739,0,0,"63/63/72/72/81/81",20,"Ricardo L9",,,"里卡多L9","里卡多L9",,
20740,"リカルドL10",0,740,0,0,"63/63/72/72/81/81",20,"Ricardo L10",,,"里卡多L10","里卡多L10",,
20741,"マリネラL1",0,741,0,0,"1/1/9/9/27/27",15,"Marinella L1",,,"玛丽妮菈L1","瑪麗妮菈L1",,
20742,"マリネラL2",0,742,0,0,"1/2/9/10/27/28",15,"Marinella L2",,,"玛丽妮菈L2","瑪麗妮菈L2",,
20743,"マリネラL3",0,743,0,0,"2/2/10/10/28/28",15,"Marinella L3",,,"玛丽妮菈L3","瑪麗妮菈L3",,
20744,"マリネラL4",0,744,0,0,"2/3/10/11/28/28",15,"Marinella L4",,,"玛丽妮菈L4","瑪麗妮菈L4",,
20745,"マリネラL5",0,745,0,0,"3/3/11/11/28/28",15,"Marinella L5",,,"玛丽妮菈L5","瑪麗妮菈L5",,
20746,"マリネラL6",0,746,0,0,"63/63/72/72/81/81",20,"Marinella L6",,,"玛丽妮菈L6","瑪麗妮菈L6",,
20747,"マリネラL7",0,747,0,0,"63/63/72/72/81/81",20,"Marinella L7",,,"玛丽妮菈L7","瑪麗妮菈L7",,
20748,"マリネラL8",0,748,0,0,"63/63/72/72/81/81",20,"Marinella L8",,,"玛丽妮菈L8","瑪麗妮菈L8",,
20749,"マリネラL9",0,749,0,0,"63/63/72/72/81/81",20,"Marinella L9",,,"玛丽妮菈L9","瑪麗妮菈L9",,
20750,"マリネラL10",0,750,0,0,"63/63/72/72/81/81",20,"Marinella L10",,,"玛丽妮菈L10","瑪麗妮菈L10",,
20751,"モーガンL1",0,751,0,0,"1/1/9/9/27/27",15,"Mogan L1",,,"摩根L1","摩根L1",,
20752,"モーガンL2",0,752,0,0,"1/2/9/10/27/28",15,"Mogan L2",,,"摩根L2","摩根L2",,
20753,"モーガンL3",0,753,0,0,"2/2/10/10/28/28",15,"Mogan L3",,,"摩根L3","摩根L3",,
20754,"モーガンL4",0,754,0,0,"2/3/10/11/28/28",15,"Mogan L4",,,"摩根L4","摩根L4",,
20755,"モーガンL5",0,755,0,0,"3/3/11/11/28/28",15,"Mogan L5",,,"摩根L5","摩根L5",,
20756,"モーガンL6",0,756,0,0,"63/63/72/72/81/81",20,"Mogan L6",,,"摩根L6","摩根L6",,
20757,"モーガンL7",0,757,0,0,"63/63/72/72/81/81",20,"Mogan L7",,,"摩根L7","摩根L7",,
20758,"モーガンL8",0,758,0,0,"63/63/72/72/81/81",20,"Mogan L8",,,"摩根L8","摩根L8",,
20759,"モーガンL9",0,759,0,0,"63/63/72/72/81/81",20,"Mogan L9",,,"摩根L9","摩根L9",,
20760,"モーガンL10",0,760,0,0,"63/63/72/72/81/81",20,"Mogan L10",,,"摩根L10","摩根L10",,
20761,"ジュディスL1",0,761,0,0,"1/1/9/9/27/27",15,"Judith L1",,,"茱蒂丝L1","茱蒂絲L1",,
20762,"ジュディスL2",0,762,0,0,"1/2/9/10/27/28",15,"Judith L2",,,"茱蒂丝L2","茱蒂絲L2",,
20763,"ジュディスL3",0,763,0,0,"2/2/10/10/28/28",15,"Judith L3",,,"茱蒂丝L3","茱蒂絲L3",,
20764,"ジュディスL4",0,764,0,0,"2/3/10/11/28/28",15,"Judith L4",,,"茱蒂丝L4","茱蒂絲L4",,
20765,"ジュディスL5",0,765,0,0,"3/3/11/11/28/28",15,"Judith L5",,,"茱蒂丝L5","茱蒂絲L5",,
20766,"ジュディスL6",0,766,0,0,"63/63/72/72/81/81",20,"Judith L6",,,"茱蒂丝L6","茱蒂絲L6",,
20767,"ジュディスL7",0,767,0,0,"63/63/72/72/81/81",20,"Judith L7",,,"茱蒂丝L7","茱蒂絲L7",,
20768,"ジュディスL8",0,768,0,0,"63/63/72/72/81/81",20,"Judith L8",,,"茱蒂丝L8","茱蒂絲L8",,
20769,"ジュディスL9",0,769,0,0,"63/63/72/72/81/81",20,"Judith L9",,,"茱蒂丝L9","茱蒂絲L9",,
20770,"ジュディスL10",0,770,0,0,"63/63/72/72/81/81",20,"Judith L10",,,"茱蒂丝L10","茱蒂絲L10",,
30001,"不死者",0,"1047+105+155",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Immortal","Immortel","불사자","不死者","不死者","Immortal","ผู้เป็นอมตะ"
30002,"不屈の戦士",0,13,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Indomitable Warrior","Guerrier indomptable","불굴의 전사","不屈的战士","不屈的戰士","Indomitable Warrior","นักรบผู้ทรหด"
30003,"妖魔の試練",0,"1022+1047+1036",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Demon's Trial","Le Procès de démon","요마의 시련","妖魔的试用","妖魔的試用","Demon's Trial","ปิศาจทดลอง"
30004,"グランデレニア",0,"1048+5+15",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Granddillenia","Granddillenia","그란데레니아","古朗迪列尼亚","古朗迪列尼亞","Granddillenia","แกรนด์เดเลเนีย"
30005,"闇夜の吸血鬼",0,1065,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Dark Night Ghost","Fantôme du Chevalier Noir","암야의 흡혈귀","黑夜的试用","黑夜的試用","Dark Night Ghost","ยักษ์ราตรี"
30006,"暗殺者",0,45,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Assassin","Assassin","암살자","暗杀者","暗殺者","Assassin","ผู้ลอบสังหาร"
30007,"影からの侵略者",0,"1041+1035+1033",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Invader from Shadow","Envahisseur des Ombres","암흑의 침략자","侵略者从阴影","侵略者從陰影","Invader from Shadow","ผู้พิชิตจากเงามืด"
30008,"暗闇に映るもの",0,"1046+1018+1071",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Reflection in Dark","Ombre Ténébreuse","암흑의 그림자","黑暗中的几点思考","黑暗中的幾點思考","Reflection in Dark","วัตถุฉายภาพความมืด"
30009,"名無しの陽炎",0,"1039+1039+1039",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Nameless Shimmer","Chatoiement Inconnu","이름없는 아지랑이","无名阳炎","無名陽炎","Nameless Shimmer","ไอน้ำไร้นาม"
30010,"月と影の使者",0,"1069+1042+20001",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Ambassador of moon and light","Ambassadeur Lunaire","달과 그림자의 사자","月球和影使者","月球和影使者","Ambassador of moon and light","ผู้ใช้เงาและจันทรา"
30011,"修羅の小人",0,"1001+1002+1003",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Dwarf of Canage","Nain de Canage","수라의 난쟁이","修罗小矮人","修羅小矮人","Dwarf of Canage","คนแคระนักรบ"
30012,"妖魔の墓守",0,"1046+1047+1050",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Ghost of Grave Keeper","Fantôme du Croque-Mort","요마의 묘지기","守墓的鬼","守墓的鬼","Ghost of Grave Keeper","ปิศาจเฝ้าสุสาน"
30013,"夢見の吸血鬼",0,"1054+1060+1066",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Dreamy Vampire","Vampire rêveur","몽견의 흡혈귀","吸血鬼的梦想","吸血鬼的夢想","Dreamy Vampire","ผีดูดเลือดช่างฝัน"
30014,"不死の鳥",0,1059,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Phoenix","Phénix","불사조","不死鸟","不死鳥","Phoenix","วิหคอมตะ"
30015,"爵鬼",0,1072,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Noble Ghost","Noble Fantôme","작귀","爵鬼","爵鬼","Noble Ghost","วิญญาณขุนนาง"
30016,"火炎車",0,"1011+1011+1012",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Flame Car","Chariot Enflammé","화염차","火灾汽车","火災汽車","Flame Car","รถศึกเพลิง"
30017,"鎧装武者",0,"1026+1032+1053",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Armor Samurai","Samuraï en Armure","갑옷무사","铠甲武士","鎧甲武士","Armor Samurai","ซามูไรเกราะ"
30018,"デスペラード",0,73,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Desperado","Desperado","무법자","致命枪击","致命槍擊","Desperado","เดสเพอราโด้"
30019,"双剣の担い手",0,135,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"The Man with Dual Sword","Homme à Double Lame","쌍검의 달인","双剑的背负者","雙劍的背負者","The Man with Dual Sword","ผู้ใช้ดาบคู่"
30020,"不滅の申し子",0,"93+24+125",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Immortal Boy","Garçon Immortel","불멸의 산물","不朽的孩子","不朽的孩子","Immortal Boy","พระบุตร ผู้เป็นอมตะ"
30021,"月光姫",0,20001,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Moonlight Princess","Princesse du Clair de Lune","달빛공주","月光姬","月光姬","Moonlight Princess","เจ้าหญิงแสงจันทร์"
30022,"湖の支配者",0,20002,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"The Lake Ruler","Souverain du Lac","호수의 지배자","湖的支配者","湖的支配者","The Lake Ruler","ผู้ยึดครองทะเลสาบ"
30023,"姉弟の絆",0,"115+165",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Bonds Between Sibling","Amour Filial","남매의 연","姐弟的纽带","姐弟的紐帶","Bonds Between Sibling","สายสัมพันธ์พี่น้อง"
30024,"機械兵",0,"1081+1087+193",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Mechaical Soldier","Soldat Mécanique","기계병","机械兵","機械兵","Mechaical Soldier","ทหารจักรกล"
30025,"暗躍するもの",0,"1071+1078+1057",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Tricky Man","Homme rusé","암흑의 존재","秘密演习","秘密演習","Tricky Man","เครื่องมือวางกลยุทธ์"
30026,"狂気の研究者",0,185,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Crazy Researcher","Chercheur Fou","광기의 연구원","异常研究者","異常研究者","Crazy Researcher","นักวิจัยผู้บ้าคลั่ง"
30027,"アコライト",0,205,0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Acolyte","Acolyte","어콜라이트","侍僧","侍僧","Acolyte","อโคไลท์"
30028,"Unlight",0,"155+108+20001",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Unlight","Unlight","언라이트","Unlight","Unlight","Unlight","Unlight"
30029,"蘇る英雄",0,"8+28+38",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Revial Hero","Héros Ressucité","되살아난 영웅","复甦的英雄","復甦的英雄","Revial Hero","วีรบุรุษผู้คืนชีพ"
30030,"影月湖",0,"1042+20001+20002",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Lake of Shadow and Moon","Lac d'Ombre et de Lune","달빛호수","影月湖","影月湖","Lake of Shadow and Moon","ทะเลสาบเงาจันทร์"
30031,"風世界の支配者",0,"1099+1102+20003",0,0,"38/38/38/8/8/40/40/36/36/16/34/33/16/34/46/24/24/24",10,"Ruler of Winds","Souverain des Vents","바람세계의 지배자","风世界的支配者","風世界的支配者","Windland Ruler","ผู้ยึดครองโลกแห่งลม1"
30032,"探索者",0,"1086+1081+155",0,0,"3/3/3/11/11/11/28/28/28/3/3/3/11/11/11/28/28/28",10,"Investigator","Enquêteur","탐색자","探索者","探索者","Scout","ผู้ค้นหา"
30033,"もう一人の獣人",0,"1024+1030+165",0,0,"3/3/3/22/22/22/3/3/3/22/22/22/4/4/4/23/23/23",10,"Therianthrope","Thérianthrope","또다른 수인1","另一位兽人","另一位獸人","Beastmen","มนุษย์ครึ่งอสูรอีกตน"
30034,"死者を駆る者",0,"1048+1036+175",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Necromancer","Résurrecteur","죽은자를 쫓는 자","赶尸者","趕屍者","Resurrector","ผู้บงการคนตาย"
30035,"知の探求者",0,"1060+1090+185",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/28/28/28/28/28/28",10,"Seeker of Wisdom","Chercheur Savant","지식의 탐구자1","知的探求者","知的探求者","Knowledge Seeker","ผู้แสวงหาความรู้"
30036,"ルビオナの防人",0,"1085+1096+195",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Lubiona's Garrison","Eclaireur de Lubiona","루비오나 수호자","鲁比欧娜的防卫","魯比歐娜的防衛","Lubiona Scout","องครักษ์แห่งรูบิโอน่า"
30037,"運命のカード",0,"1074+1078+205",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Fate Card","Carte du Destin","운명의 카드","命运的卡片","命運的卡片","Card of Fate","ไพ่แห่งโชคชะตา"
