"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
20049,"レジメントの双子1",10017,10005,0,3,"レジメントの代表格である筆頭騎士","The Regiment's Twins 1","Jumeaux de combattants du Régiment 1 ","Lv1쌍둥이 레지멘트","联队的双胞胎1","連隊的雙胞胎1","Regiment Twin Fighters 1","กองทัพแฝด1","Twins fighters embodying the best of the Regiment.","Les jumeaux ont placé à la tête d'autres combattants du Régiment.","레지멘트의 대표격인 용맹기사","联队的代表人物——第一骑士","代表連隊的領導騎士","Anak kembar yang ditempatkan sebagai kepala petarung Regiment lain.","หัวหน้าอัศวิน ตัวแทนของกองทัพ"
20050,"レジメントの双子2",10017,123,0,3,"レジメントの代表格である筆頭騎士","The Regiment's Twins 2","Jumeaux de combattants du Régiment 2","Lv2쌍둥이 레지멘트","联队的双胞胎2","連隊的雙胞胎2","Regiment Twin Fighters 2","กองทัพแฝด2","Twins fighters embodying the best of the Regiment.","Les jumeaux ont placé à la tête d'autres combattants du Régiment.","레지멘트의 대표격인 용맹기사","联队的代表人物——第一骑士","代表連隊的領導騎士","Anak kembar yang ditempatkan sebagai kepala petarung Regiment lain.","หัวหน้าอัศวิน ตัวแทนของกองทัพ"
20051,"レジメントの双子3",10017,133,0,3,"レジメントの代表格である筆頭騎士","The Regiment's Twins 3","Jumeaux de combattants du Régiment 3 ","Lv3쌍둥이 레지멘트","联队的双胞胎3","連隊的雙胞胎3","Regiment Twin Fighters 3","กองทัพแฝด3","Twins fighters embodying the best of the Regiment.","Les jumeaux ont placé à la tête d'autres combattants du Régiment.","레지멘트의 대표격인 용맹기사","联队的代表人物——第一骑士","代表連隊的領導騎士","Anak kembar yang ditempatkan sebagai kepala petarung Regiment lain.","หัวหน้าอัศวิน ตัวแทนของกองทัพ"
20052,"続・王の根城1",10018,20040,0,4,"スラム王が居座るという郊外の墓地","The King's Stronghold Continued 1","Quartiers généraux de la Roi Returns 1","Lv1왕의 본거지","续·王的城堡1","續‧王的根據地1","Next Imperial Headquarter 1","ป้อมราชันย์ (ต่อ) 1","A suburban graveyard where the Slum King stays.","Ici vient encore le roi de quartier pauvre!","빈민가의 왕이 머물렀다는 교외의 묘지","贫民之王霸占的郊外墓地","貧民王所待的郊區墓地","Raja kawasan kumuh datang kembali!","ขอบฐานทัพที่ราชาสลัมประทับอยู่"
20053,"続・王の根城2",10018,20043,0,4,"スラム王が居座るという郊外の墓地","The King's Stronghold Continued 2","Quartiers généraux de la Roi Returns 2","Lv2왕의 본거지","续·王的城堡2","續‧王的根據地2","Next Imperial Headquarter 2","ป้อมราชันย์ (ต่อ) 2","A suburban graveyard where the Slum King stays.","Ici vient encore le roi de quartier pauvre!","빈민가의 왕이 머물렀다는 교외의 묘지","贫民之王霸占的郊外墓地","貧民王所待的郊區墓地","Raja kawasan kumuh datang kembali!","ขอบฐานทัพที่ราชาสลัมประทับอยู่"
20054,"続・王の根城3",10018,20014,0,4,"スラム王が居座るという郊外の墓地","The King's Stronghold Continued 3","Quartiers généraux de la Roi Returns 3","Lv3왕의 본거지","续·王的城堡3","續‧王的根據地3","Next Imperial Headquarter 3","ป้อมราชันย์ (ต่อ) 3","A suburban graveyard where the Slum King stays.","Ici vient encore le roi de quartier pauvre!","빈민가의 왕이 머물렀다는 교외의 묘지","贫民之王霸占的郊外墓地","貧民王所待的郊區墓地","Raja kawasan kumuh datang kembali!","ขอบฐานทัพที่ราชาสลัมประทับอยู่"
20055,"混沌のしもべ1",10019,10009,0,2,"混沌に囚われし愚かなるものたち","Servant of Chaos 1","Domestique de Chaos 1","Lv1혼돈의 노예","混沌之仆1","混沌的僕人1","Servant of Chaos 1","ทาสผู้สับสน1","Fools imprisoned by Chaos.","Idiots capturés par le Chaos","혼돈에 사로 잡힌 어리석은 자들","被囚于混沌之中的愚蠢之人","被混沌所困的愚蠢之人們","Orang bodoh yang ditangkap Chaos.","เหล่าคนเขลาที่ถูกความสับสนเข้าครอบงำ"
20056,"混沌のしもべ2",10019,10010,0,2,"混沌に囚われし愚かなるものたち","Servant of Chaos 2","Domestique de Chaos 2","Lv2혼돈의 노예","混沌之仆2","混沌的僕人2","Servant of Chaos 2","ทาสผู้สับสน2","Fools imprisoned by Chaos.","Idiots capturés par le Chaos","혼돈에 사로 잡힌 어리석은 자들","被囚于混沌之中的愚蠢之人","被混沌所困的愚蠢之人們","Orang bodoh yang ditangkap Chaos.","เหล่าคนเขลาที่ถูกความสับสนเข้าครอบงำ"
20057,"混沌のしもべ3",10019,20030,0,2,"混沌に囚われし愚かなるものたち","Servant of Chaos 3","Domestique de Chaos 3","Lv3혼돈의 노예","混沌之仆3","混沌的僕人3","Servant of Chaos 3","ทาสผู้สับสน3","Fools imprisoned by Chaos.","Idiots capturés par le Chaos","혼돈에 사로 잡힌 어리석은 자들","被囚于混沌之中的愚蠢之人","被混沌所困的愚蠢之人們","Orang bodoh yang ditangkap Chaos.","เหล่าคนเขลาที่ถูกความสับสนเข้าครอบงำ"
20058,"裏世界の支配者1",10020,50008,1,8,"ExMoonLandの魔を統べる真の支配者","Ruler of the Underworld 1","Le Souverain 1","Lv1어둠의 지배자","背后世界的统治者1","裡世界的支配者1","The Ruler 1","ผู้ยึดครองโลกเบื้องหลัง1","The true leader of the daemons of Ex Moonland","Le souverain de maux dans ExMoonLand","ExMoonLand의 마를 지배하는 진정한 지배자","Ex月之大陆之魔的真正统治者","統率著Ex月之大陸的魔物的真正支配者","Penguasa iblis di ExMoonLand.","ผู้ยึดครองและควบคุมปิศาจที่แท้จริงใน ExMoonLand"
20059,"裏世界の支配者2",10020,50009,1,8,"ExMoonLandの魔を統べる真の支配者","Ruler of the Underworld 2","Le Souverain 2","Lv2어둠의 지배자","背后世界的统治者2","裡世界的支配者2","The Ruler 2","ผู้ยึดครองโลกเบื้องหลัง2","The true leader of the daemons of Ex Moonland","Le souverain de maux dans ExMoonLand","ExMoonLand의 마를 지배하는 진정한 지배자","Ex月之大陆之魔的真正统治者","統率著Ex月之大陸的魔物的真正支配者","Penguasa iblis di ExMoonLand.","ผู้ยึดครองและควบคุมปิศาจที่แท้จริงใน ExMoonLand"
20060,"裏世界の支配者3",10020,50010,1,8,"ExMoonLandの魔を統べる真の支配者","Ruler of the Underworld 3","Le Souverain 3","Lv3어둠의 지배자","背后世界的统治者3","裡世界的支配者3","The Ruler 3","ผู้ยึดครองโลกเบื้องหลัง3","The true leader of the daemons of Ex Moonland","Le souverain de maux dans ExMoonLand","ExMoonLand의 마를 지배하는 진정한 지배자","Ex月之大陆之魔的真正统治者","統率著Ex月之大陸的魔物的真正支配者","Penguasa iblis di ExMoonLand.","ผู้ยึดครองและควบคุมปิศาจที่แท้จริงใน ExMoonLand"
20061,"黒湖の渦1",10021,1082,1,3,"得体の知れないモノが蠢く黒い渦","Vortex in the Black Lake 1","Tourbillon dans Black Lake 1","Lv1검은 호수의 소용돌이","黑湖之漩涡1","黑湖的漩渦1","Black Lake Vortex 1","น้ำวนแห่งทะเลสาบสีนิล1","An unknown form writhing in the black vortex.","Quelque chose d'étrange se tortille dans le tourbillon…","정체를 알 수 없는 것이 꿈틀거리는 검은 소용돌이","不明生物蠢蠢欲动的黑色漩涡","潛伏著來路不明生物的黑色漩渦","Sesuatu yang aneh menggeliat di dalam pusaran air…","น้ำวนสีดำที่มีตัวปริศนาไต่ยั้วเยี้ย"
20062,"黒湖の渦2",10021,1083,1,3,"得体の知れないモノが蠢く黒い渦","Vortex in the Black Lake 2","Tourbillon dans Black Lake 2","Lv2검은 호수의 소용돌이","黑湖之漩涡2","黑湖的漩渦2","Black Lake Vortex 2","น้ำวนแห่งทะเลสาบสีนิล2","An unknown form writhing in the black vortex.","Quelque chose d'étrange se tortille dans le tourbillon…","정체를 알 수 없는 것이 꿈틀거리는 검은 소용돌이","不明生物蠢蠢欲动的黑色漩涡","潛伏著來路不明生物的黑色漩渦","Sesuatu yang aneh menggeliat di dalam pusaran air…","น้ำวนสีดำที่มีตัวปริศนาไต่ยั้วเยี้ย"
20063,"黒湖の渦3",10021,1084,1,3,"得体の知れないモノが蠢く黒い渦","Vortex in the Black Lake 3","Tourbillon dans Black Lake 3","Lv3검은 호수의 소용돌이","黑湖之漩涡3","黑湖的漩渦3","Black Lake Vortex 3","น้ำวนแห่งทะเลสาบสีนิล3","An unknown form writhing in the black vortex.","Quelque chose d'étrange se tortille dans le tourbillon…","정체를 알 수 없는 것이 꿈틀거리는 검은 소용돌이","不明生物蠢蠢欲动的黑色漩涡","潛伏著來路不明生物的黑色漩渦","Sesuatu yang aneh menggeliat di dalam pusaran air…","น้ำวนสีดำที่มีตัวปริศนาไต่ยั้วเยี้ย"
20064,"飛竜王メリュジーヌ1",10022,1100,1,11,"そこには風大陸の主が鎮座する","Melusine, King of the Wyverns 1","Melusine - Le Roi de Wyvern -1","Lv1비룡왕 메류지누","飞龙王梅尔基努1","飛龍王梅爾基努1","Melusine -The King of Wyvern- 1","ราชามังกร เมลูซีน1","The King of the Wind Continent reigns here.","Le Roi réside ici","거기에는 바람 대륙의 주인이 자리잡고 있다","那里有风大陆之主坐镇","風大陸之主鎮守之地","Tempat kediaman raja.","ราชาดินแดนแห่งลมได้รับการบูชา ณ ที่แห่งนี้"
20065,"飛竜王メリュジーヌ2",10022,1101,1,11,"そこには風大陸の主が鎮座する","Melusine, King of the Wyverns 2","Melusine - Le Roi de Wyvern -2","Lv2비룡왕 메류지누","飞龙王梅尔基努2","飛龍王梅爾基努2","Melusine -The King of Wyvern- 2","ราชามังกร เมลูซีน2","The King of the Wind Continent reigns here.","Le Roi réside ici","거기에는 바람 대륙의 주인이 자리잡고 있다","那里有风大陆之主坐镇","風大陸之主鎮守之地","Tempat kediaman raja.","ราชาดินแดนแห่งลมได้รับการบูชา ณ ที่แห่งนี้"
20066,"飛竜王メリュジーヌ3",10022,1102,1,11,"そこには風大陸の主が鎮座する","Melusine, King of the Wyverns 3","Melusine - Le Roi de Wyvern -3","Lv3비룡왕 메류지누","飞龙王梅尔基努3","飛龍王梅爾基努3","Melusine -The King of Wyvern- 3","ราชามังกร เมลูซีน3","The King of the Wind Continent reigns here.","Le Roi réside ici","거기에는 바람 대륙의 주인이 자리잡고 있다","那里有风大陆之主坐镇","風大陸之主鎮守之地","Tempat kediaman raja.","ราชาดินแดนแห่งลมได้รับการบูชา ณ ที่แห่งนี้"
20067,"悪のサンタ襲撃！1",10023,50008,0,1,"突如現れた謎のサンタクロース","Bad Santa Attacks! 1","Mauvais Santa Attack! 1","Lv1악의 산타 습격!","邪恶的圣诞袭击1","邪惡聖誕的襲擊！1","Bad Santa Attack ! 1","ซานต้าชั่วร้ายโจมตี!1","The puzzling and sudden appearance of Santa Clause.","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现的神秘圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20068,"悪のサンタ襲撃！2",10023,50009,0,1,"突如現れた謎のサンタクロース","Bad Santa Attacks! 2","Mauvais Santa Attack! 2","Lv2악의 산타 습격!","邪恶的圣诞袭击2","邪惡聖誕的襲擊！2","Bad Santa Attack ! 2","ซานต้าชั่วร้ายโจมตี!2","The puzzling and sudden appearance of Santa Clause.","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现的神秘圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20069,"悪のサンタ襲撃！3",10023,50010,0,1,"突如現れた謎のサンタクロース","Bad Santa Attacks! 3","Mauvais Santa Attack! 3","Lv3악의 산타 습격!","邪恶的圣诞袭击3","邪惡聖誕的襲擊！3","Bad Santa Attack ! 3","ซานต้าชั่วร้ายโจมตี!3","The puzzling and sudden appearance of Santa Clause.","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现的神秘圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20070,"突然の呼び出し",20105,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20071,"突然の呼び出し",20115,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20072,"突然の呼び出し",20145,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20073,"突然の呼び出し",20155,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20074,"突然の呼び出し",20005,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20075,"突然の呼び出し",20025,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20076,"突然の呼び出し",20035,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20077,"突然の呼び出し",20085,50005,0,1,"呼び出された場所に行くとそこには…","A sudden invitation.","Invitation soudaine","불시의 호출","突然的邀请","突然的邀請","Sudden Invitation","เสียงเพรียกฉับพลัน","What might you find when you arrive?","Lorsque vous arrivez au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","来到约定场所,在那里","到達約定的場所之後，在那裡的是.....","Sesampainya di tempat ini, kamu menemukan…","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20078,"風世界の支配者1",30031,20037,1,8,"ExAnemoneaの魔を統べる真の支配者","Ruler of the Winds 1","Souverain des Vents 1","Lv1바람 세계의지배자","风世界的统治者1","風世界的支配者1","Windland Ruler 1","ผู้ยึดครองโลกแห่งลม1","The true leader of the daemons of Ex Anemonea.","Souverain qui gouverne les démons d'ExAnemonea.","ExAnemonea의 마를 통치하는 진정한 지배자","Ex风之大陆之魔的真正统治者","統率著Ex風之大陸的魔物的真正支配者","Penguasa iblis terbang di ExAnemonea.","ผู้ยึดครองและควบคุมปิศาจที่แท้จริงใน ExAnemonea"
20079,"風世界の支配者2",30031,20038,1,8,"ExAnemoneaの魔を統べる真の支配者","Ruler of the Winds 2","Souverain des Vents 2","Lv2바람 세계의지배자","风世界的统治者2","風世界的支配者2","Windland Ruler 2","ผู้ยึดครองโลกแห่งลม2","The true leader of the daemons of Ex Anemonea.","Souverain qui gouverne les démons d'ExAnemonea.","ExAnemonea의 마를 통치하는 진정한 지배자","Ex风之大陆之魔的真正统治者","統率著Ex風之大陸的魔物的真正支配者","Penguasa iblis terbang di ExAnemonea.","ผู้ยึดครองและควบคุมปิศาจที่แท้จริงใน ExAnemonea"
20080,"風世界の支配者3",30031,20039,1,8,"ExAnemoneaの魔を統べる真の支配者","Ruler of the Winds 3","Souverain des Vents 3","Lv3바람 세계의지배자","风世界的统治者3","風世界的支配者3","Windland Ruler 3","ผู้ยึดครองโลกแห่งลม3","The true leader of the daemons of Ex Anemonea.","Souverain qui gouverne les démons d'ExAnemonea.","ExAnemonea의 마를 통치하는 진정한 지배자","Ex风之大陆之魔的真正统治者","統率著Ex風之大陸的魔物的真正支配者","Penguasa iblis terbang di ExAnemonea.","ผู้ยึดครองและควบคุมปิศาจที่แท้จริงใน ExAnemonea"
20081,"探索者1",30032,60001,0,7,"何かを探す紅の少女","Investigator 1","Enquêteur 1","Lv1탐색자","探索者1","探索者1","Scout 1","ผู้ค้นหา1","A girl in red in search of something.","Jeune fille en quête.","무엇인가를 찾아 헤매는 소녀","寻找某些东西的红色少女","尋找某物的紅之少女","Gadis merah yang mencari sesuatu.","สาวน้อยสีแดงผู้ตามหาบางสิ่ง"
20082,"探索者2",30032,20012,0,7,"何かを探す紅の少女","Investigator 2","Enquêteur 2","Lv2탐색자","探索者2","探索者2","Scout 2","ผู้ค้นหา2","A girl in red in search of something.","Jeune fille en quête.","무엇인가를 찾아 헤매는 소녀","寻找某些东西的红色少女","尋找某物的紅之少女","Gadis merah yang mencari sesuatu.","สาวน้อยสีแดงผู้ตามหาบางสิ่ง"
20083,"探索者3",30032,151,0,7,"何かを探す紅の少女","Investigator 3","Enquêteur 3","Lv3탐색자","探索者3","探索者3","Scout 3","ผู้ค้นหา3","A girl in red in search of something.","Jeune fille en quête.","무엇인가를 찾아 헤매는 소녀","寻找某些东西的红色少女","尋找某物的紅之少女","Gadis merah yang mencari sesuatu.","สาวน้อยสีแดงผู้ตามหาบางสิ่ง"
20084,"もう一人の獣人1",30033,60001,0,1,"恐怖を操る子供","Therianthrope 1","Thérianthrope 1","Lv1또 다른 수인","另一个兽人1","另一位獸人1","Beastmen 1","มนุษย์ครึ่งอสูรอีกตน1","A terrifying child.","Enfant qui maîtrise la Peur.","공포를 조종하는 아이","操控恐怖的孩子","操控恐懼的小孩","Anak yang memanipulasi rasa takut.","เด็กผู้นำพาความหวาดกลัว"
20085,"もう一人の獣人2",30033,20024,0,1,"恐怖を操る子供","Therianthrope 2","Thérianthrope 2","Lv2또 다른 수인","另一个兽人2","另一位獸人2","Beastmen 2","มนุษย์ครึ่งอสูรอีกตน2","A terrifying child.","Enfant qui maîtrise la Peur.","공포를 조종하는 아이","操控恐怖的孩子","操控恐懼的小孩","Anak yang memanipulasi rasa takut.","เด็กผู้นำพาความหวาดกลัว"
20086,"もう一人の獣人3",30033,161,0,1,"恐怖を操る子供","Therianthrope 3","Thérianthrope 3","Lv3또 다른 수인","另一个兽人3","另一位獸人3","Beastmen 3","มนุษย์ครึ่งอสูรอีกตน3","A terrifying child.","Enfant qui maîtrise la Peur.","공포를 조종하는 아이","操控恐怖的孩子","操控恐懼的小孩","Anak yang memanipulasi rasa takut.","เด็กผู้นำพาความหวาดกลัว"
20087,"死者を駆る者1",30034,60001,0,4,"帝國の恐るべき女将軍","Necromancer 1","Résurrecteur 1","Lv1죽은 자를 쫓는 자","追击死者之人1","趕屍者1","Resurrector 1","ผู้บงการคนตาย1","The horrifying Imperial General.","Femme-Général inspirant la peur au sein de l'Empire.","제국의 두려운 여장군","帝国的可怕女将军","帝國讓人畏懼的女將軍","Jendral Imperial wanita yang ditakuti.","นายพลหญิงแห่งอาณาจักรผู้น่าเกรงขาม"
20088,"死者を駆る者2",30034,20034,0,4,"帝國の恐るべき女将軍","Necromancer 2","Résurrecteur 2","Lv2죽은 자를 쫓는 자","追击死者之人2","趕屍者2","Resurrector 2","ผู้บงการคนตาย2","The horrifying Imperial General.","Femme-Général inspirant la peur au sein de l'Empire.","제국의 두려운 여장군","帝国的可怕女将军","帝國讓人畏懼的女將軍","Jendral Imperial wanita yang ditakuti.","นายพลหญิงแห่งอาณาจักรผู้น่าเกรงขาม"
20089,"死者を駆る者3",30034,171,0,4,"帝國の恐るべき女将軍","Necromancer 3","Résurrecteur 3","Lv3죽은 자를 쫓는 자","追击死者之人3","趕屍者3","Resurrector 3","ผู้บงการคนตาย3","The horrifying Imperial General.","Femme-Général inspirant la peur au sein de l'Empire.","제국의 두려운 여장군","帝国的可怕女将军","帝國讓人畏懼的女將軍","Jendral Imperial wanita yang ditakuti.","นายพลหญิงแห่งอาณาจักรผู้น่าเกรงขาม"
20090,"知の探求者1",30035,60001,0,5,"レジメントに劣らぬ実力を持つエンジニア","Seeker of Wisdom 1","Chercheur Savant 1","Lv1지식의 탐구자","知识探求者1","知的探求者1","Knowledge Seeker 1","ผู้แสวงหาความรู้1","An engineer whose strength rivals that of the Regiment.","Ingénieur dont les capacités sont dignes du Régiment.","레지멘트에 뒤지지 않는 실력을 갖춘 엔지니어","拥有不逊色于联队实力的工程师","擁有不輸連隊實力的工程師","Peneliti yang memiliki kemampuan tidak kalah dari pasukan Regiment.","เอ็นจิเนียร์ที่มีความสามารถไม่แพ้กองทัพ"
20091,"知の探求者2",30035,20005,0,5,"レジメントに劣らぬ実力を持つエンジニア","Seeker of Wisdom 2","Chercheur Savant 2","Lv2지식의 탐구자","知识探求者2","知的探求者2","Knowledge Seeker 2","ผู้แสวงหาความรู้2","An engineer whose strength rivals that of the Regiment.","Ingénieur dont les capacités sont dignes du Régiment.","레지멘트에 뒤지지 않는 실력을 갖춘 엔지니어","拥有不逊色于联队实力的工程师","擁有不輸連隊實力的工程師","Peneliti yang memiliki kemampuan tidak kalah dari pasukan Regiment.","เอ็นจิเนียร์ที่มีความสามารถไม่แพ้กองทัพ"
20092,"知の探求者3",30035,181,0,5,"レジメントに劣らぬ実力を持つエンジニア","Seeker of Wisdom 3","Chercheur Savant 3","Lv3지식의 탐구자","知识探求者3","知的探求者3","Knowledge Seeker 3","ผู้แสวงหาความรู้3","An engineer whose strength rivals that of the Regiment.","Ingénieur dont les capacités sont dignes du Régiment.","레지멘트에 뒤지지 않는 실력을 갖춘 엔지니어","拥有不逊色于联队实力的工程师","擁有不輸連隊實力的工程師","Peneliti yang memiliki kemampuan tidak kalah dari pasukan Regiment.","เอ็นจิเนียร์ที่มีความสามารถไม่แพ้กองทัพ"
20093,"ルビオナの防人1",30036,60001,0,1,"その装甲は全てを跳ね返す","Lubiona's Garrison 1","Eclaireur de Lubiona 1","Lv1루비오나 수호자","鲁比欧那的守护战士1","魯比歐那的防衛1","Lubiona Scout 1","องครักษ์แห่งรูบิโอน่า1","The garrison's armor is impenetrable.","Possède une armure qui renvoie toutes les attaques.","그 장갑은 모든 것을 막아낸다.","那些装甲将反击一切","那裝甲可以反彈一切","Pelindung yang memantulkan segalanya.","ชุดเกราะที่ปฏิเสธทุกสิ่ง"
20094,"ルビオナの防人2",30036,20021,0,1,"その装甲は全てを跳ね返す","Lubiona's Garrison 2","Eclaireur de Lubiona 2","Lv2루비오나 수호자","鲁比欧那的守护战士2","魯比歐那的防衛2","Lubiona Scout 2","องครักษ์แห่งรูบิโอน่า2","The garrison's armor is impenetrable.","Possède une armure qui renvoie toutes les attaques.","그 장갑은 모든 것을 막아낸다.","那些装甲将反击一切","那裝甲可以反彈一切","Pelindung yang memantulkan segalanya.","ชุดเกราะที่ปฏิเสธทุกสิ่ง"
20095,"ルビオナの防人3",30036,191,0,1,"その装甲は全てを跳ね返す","Lubiona's Garrison 3","Eclaireur de Lubiona 3","Lv3루비오나 수호자","鲁比欧那的守护战士3","魯比歐那的防衛3","Lubiona Scout 3","องครักษ์แห่งรูบิโอน่า3","The garrison's armor is impenetrable.","Possède une armure qui renvoie toutes les attaques.","그 장갑은 모든 것을 막아낸다.","那些装甲将反击一切","那裝甲可以反彈一切","Pelindung yang memantulkan segalanya.","ชุดเกราะที่ปฏิเสธทุกสิ่ง"
20096,"運命のカード1",30037,60001,0,7,"その賭けは命すら奪う","Fate Card 1","Carte du Destin 1","운명의 카드","命运之卡1","命運的卡片","Card of Fate 1","ไพ่แห่งโชคชะตา1","Lose the gamble, lose your life.","Prend la Vie de celui qui perd son Pari.","목숨을 건 도박","那个赌局甚至会夺人命","那個賭博連性命都將賭上","Pertaruhan yang melibatkan nyawa.","การพนันนั้นจะช่วงชิงแม้กระทั่งโชคชะตา"
20097,"運命のカード2",30037,20043,0,7,"その賭けは命すら奪う","Fate Card 2","Carte du Destin 2","운명의 카드","命运之卡2","命運的卡片","Card of Fate 2","ไพ่แห่งโชคชะตา2","Lose the gamble, lose your life.","Prend la Vie de celui qui perd son Pari.","목숨을 건 도박","那个赌局甚至会夺人命","那個賭博連性命都將賭上","Pertaruhan yang melibatkan nyawa.","การพนันนั้นจะช่วงชิงแม้กระทั่งโชคชะตา"
20098,"運命のカード3",30037,201,0,7,"その賭けは命すら奪う","Fate Card 3","Carte du Destin 3","운명의 카드","命运之卡3","命運的卡片","Card of Fate 3","ไพ่แห่งโชคชะตา3","Lose the gamble, lose your life.","Prend la Vie de celui qui perd son Pari.","목숨을 건 도박","那个赌局甚至会夺人命","那個賭博連性命都將賭上","Pertaruhan yang melibatkan nyawa.","การพนันนั้นจะช่วงชิงแม้กระทั่งโชคชะตา"
20099,"導都からの刺客1",30038,60001,0,7,"全ては世界を律する為に","Assassin 1","Assassin 1","Lv1자객","来自导都的刺客1","來自導都的刺客1","Assassin 1","นักฆ่า1","All to rule the world.","Tue pour gouverner le Monde.","모든 것은 주인을 위해서","一切都是为了制约世界","一切都是為了管理世界","Dengan tujuan menguasai dunia.","ทุกอย่างก็เพื่อพิพากษาโลก"
20100,"導都からの刺客2",30038,20024,0,7,"全ては世界を律する為に","Assassin 2","Assassin 2","Lv2자객","来自导都的刺客2","來自導都的刺客2","Assassin 2","นักฆ่า2","All to rule the world.","Tue pour gouverner le Monde.","모든 것은 주인을 위해서","一切都是为了制约世界","一切都是為了管理世界","Dengan tujuan menguasai dunia.","ทุกอย่างก็เพื่อพิพากษาโลก"
