"id","prf_type","name","caption","rarity","level","ttl","core_monster_id","quest_map_id","group_id","treasure_level","stage","finder_start_point","member_limit","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
3082,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",1,1,12,40116,1,305,3082,2,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3083,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",1,1,12,40116,2,305,3083,3,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3084,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",1,1,12,40116,3,305,3084,4,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3085,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",1,1,12,40116,4,305,3085,5,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3086,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",1,1,12,40119,5,305,3086,1,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3087,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",1,1,12,40119,6,305,3087,2,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3088,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",1,1,12,40119,7,305,3088,3,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3089,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",1,1,12,40119,8,305,3089,4,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3090,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",1,1,12,40119,9,305,3090,5,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3091,2,"魔性の鱗粉","蝶の羽を持つ美しいフェアリー。フレンドを除く参戦上限人数：100人",5,1,"0.5",40017,8,305,3091,3,1000,100,"Evil Scales","Écailles Diaboliques",,"魔性的鳞粉","魔性的鱗粉",,,"A beautiful fairy with butterfly wings. Maximum limit for participants that are not friends: 100","Une fée aux ailes de papillon. Nombre limite d'invitations possibles : 100 personnes",,"拥有蝴蝶般羽翼的美丽妖精。朋友以外的参战人数上限：100人","擁有蝴蝶般羽翼的美麗妖精。朋友以外的參戰人數上限：100人",,
3092,2,"魔性の鱗粉","蝶の羽を持つ美しいフェアリー。フレンドを除く参戦上限人数：100人",5,1,"0.5",40017,9,305,3092,3,1000,100,"Evil Scales","Écailles Diaboliques",,"魔性的鳞粉","魔性的鱗粉",,,"A beautiful fairy with butterfly wings. Maximum limit for participants that are not friends: 100","Une fée aux ailes de papillon. Nombre limite d'invitations possibles : 100 personnes",,"拥有蝴蝶般羽翼的美丽妖精。朋友以外的参战人数上限：100人","擁有蝴蝶般羽翼的美麗妖精。朋友以外的參戰人數上限：100人",,
3093,2,"魔性の鱗粉","蝶の羽を持つ美しいフェアリー。フレンドを除く参戦上限人数：100人",5,1,"0.5",40017,10,305,3093,3,1000,100,"Evil Scales","Écailles Diaboliques",,"魔性的鳞粉","魔性的鱗粉",,,"A beautiful fairy with butterfly wings. Maximum limit for participants that are not friends: 100","Une fée aux ailes de papillon. Nombre limite d'invitations possibles : 100 personnes",,"拥有蝴蝶般羽翼的美丽妖精。朋友以外的参战人数上限：100人","擁有蝴蝶般羽翼的美麗妖精。朋友以外的參戰人數上限：100人",,
3094,2,"魔性の鱗粉","蝶の羽を持つ美しいフェアリー。フレンドを除く参戦上限人数：100人",5,1,"0.5",40017,11,305,3094,3,1000,100,"Evil Scales","Écailles Diaboliques",,"魔性的鳞粉","魔性的鱗粉",,,"A beautiful fairy with butterfly wings. Maximum limit for participants that are not friends: 100","Une fée aux ailes de papillon. Nombre limite d'invitations possibles : 100 personnes",,"拥有蝴蝶般羽翼的美丽妖精。朋友以外的参战人数上限：100人","擁有蝴蝶般羽翼的美麗妖精。朋友以外的參戰人數上限：100人",,
3095,2,"プラーグ","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40106,1,305,3095,1,18000,100,"The Plague","Plague",,"瘟疫","瘟疫",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 100","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 100 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：100人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：100人",,
3096,2,"プラーグ","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40106,2,305,3096,2,18000,100,"The Plague","Plague",,"瘟疫","瘟疫",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 100","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 100 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：100人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：100人",,
3097,2,"プラーグ","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40106,3,305,3097,3,18000,100,"The Plague","Plague",,"瘟疫","瘟疫",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 100","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 100 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：100人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：100人",,
3098,2,"プラーグ","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40106,4,305,3098,4,18000,100,"The Plague","Plague",,"瘟疫","瘟疫",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 100","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 100 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：100人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：100人",,
3099,2,"プラーグ","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40106,5,305,3099,5,18000,100,"The Plague","Plague",,"瘟疫","瘟疫",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 100","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 100 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：100人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：100人",,
3100,2,"這うもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：100人",4,1,12,40113,6,305,3100,1,9000,100,"The Crawler","Celui qui rampe",,"爬行者","爬行者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 100","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 100 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：100人","啃食世界的大妖蛆。朋友以外的參戰人數上限：100人",,
3101,2,"這うもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：100人",4,1,12,40113,7,305,3101,2,9000,100,"The Crawler","Celui qui rampe",,"爬行者","爬行者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 100","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 100 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：100人","啃食世界的大妖蛆。朋友以外的參戰人數上限：100人",,
3102,2,"這うもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：100人",4,1,12,40113,8,305,3102,3,9000,100,"The Crawler","Celui qui rampe",,"爬行者","爬行者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 100","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 100 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：100人","啃食世界的大妖蛆。朋友以外的參戰人數上限：100人",,
3103,2,"這うもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：100人",4,1,12,40113,9,305,3103,4,9000,100,"The Crawler","Celui qui rampe",,"爬行者","爬行者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 100","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 100 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：100人","啃食世界的大妖蛆。朋友以外的參戰人數上限：100人",,
3104,2,"這うもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：100人",4,1,12,40113,10,305,3104,5,9000,100,"The Crawler","Celui qui rampe",,"爬行者","爬行者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 100","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 100 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：100人","啃食世界的大妖蛆。朋友以外的參戰人數上限：100人",,
3105,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",4,1,12,40116,11,305,3105,1,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3106,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",4,1,12,40116,1,305,3106,2,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3107,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",4,1,12,40116,2,305,3107,3,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3108,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",4,1,12,40116,3,305,3108,4,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3109,2,"深遠なるもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。フレンドを除く参戦上限人数：100人",4,1,12,40116,4,305,3109,5,6000,100,"Deepwater Domina","Ceux qui Creusent",,"深奥之者","深奧之者",,,"One that rules over sea monsters. Maximum limit for participants that are not friends: 100","Ils contrôlent les monstres marins. Nombre limite d'invitations possibles : 100 personnes",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。朋友以外的参战人数上限：100人","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。朋友以外的參戰人數上限：100人",,
3110,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40119,5,305,3110,1,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3111,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40119,6,305,3111,2,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3112,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40119,7,305,3112,3,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3113,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40119,8,305,3113,4,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3114,2,"玄帝","雪山を背負った甲羅の巨獣。フレンドを除く参戦上限人数：100人",4,1,12,40119,9,305,3114,5,36000,100,"The Avalanche","Avalanche",,"玄帝","玄帝",,,"An enormous tortoise that carries the Snow Mountain on its back. Maximum limit for participants that are not friends: 100","Monstrueuse tortue portant sur sa carapace une montagne enneigée. Nombre limite d'invitations possibles : 100 personnes",,"背负着雪山的巨大乌龟。朋友以外的参战人数上限：100人","背負著雪山的巨大烏龜。朋友以外的參戰人數上限：100人",,
3115,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,1,306,3115,1,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3116,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,2,306,3116,2,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3117,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,3,306,3117,3,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3118,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,4,306,3118,4,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3119,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",5,1,12,40122,5,306,3119,5,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3120,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",5,1,12,40122,6,306,3120,1,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3121,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",5,1,12,40122,7,306,3121,2,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3122,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",5,1,12,40122,8,306,3122,3,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3123,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,1,306,3123,1,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3124,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,2,306,3124,2,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3125,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,3,306,3125,3,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3126,1,"イビルホーン-S","帝國の浮遊戦艦を守る自律兵器。フレンドを除く参戦上限人数：100人",1,1,12,40122,4,306,3126,4,24000,100,"Evil Horn-S","Corne démoniaque S",,"恶魔之角S","惡魔之角S",,,"Defensive weapon of the Empire's Floating Battleship. Maximum limit for participants that are not friends: 100","Arme de défense qui permet de protéger les vaisseaux de guerre de l'Empire. Nombre limite d'invitations possibles : 100 personnes",,"守护帝国浮游战舰的防禦兵器。朋友以外的参战人数上限：100人","守護帝國浮遊戰艦的防禦兵器。朋友以外的參戰人數上限：100人",,
3127,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,1,306,3127,1,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3128,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,2,306,3128,2,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3129,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,3,306,3129,3,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3130,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,4,306,3130,4,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3131,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,1,306,3131,1,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3132,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,2,306,3132,2,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3133,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,3,306,3133,3,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
