"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
20600,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,1,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20601,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,1,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20602,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,1,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20603,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,1,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20604,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,2,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20605,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,2,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20606,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,2,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20607,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,2,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20608,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,3,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20609,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,3,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20610,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,3,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20611,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,3,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20612,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,4,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20613,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,4,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20614,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,4,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20615,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,4,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20616,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,5,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20617,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,5,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20618,218,"大蛙の行列","主の元へ向かう大蛙達",2,0,0,5,0,0,20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Défilé des Crapauds Géants","큰 개구리의 행렬","大蛙的队伍","大蛙的隊伍","Parade of Giants Toads","ขบวนแถวกบยักษ์","","Les Crapauds vont vers leur Maître.","주인의 곁으로 향하는 큰 개구리들","朝着主人身边前进的大蛙群","朝著主人身邊前進的大蛙群","para katak besar yang menuju ke pemimpinya","เหล่ากบยักษ์ที่มุ่งไปยังผู้ปกครองพวกตน"
20619,218,"大蛙の主","大蛙達を統べるもの",2,0,0,7,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20620,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20621,218,"大蛙の主","大蛙達を統べるもの",2,0,0,4,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20622,218,"大蛙の主","大蛙達を統べるもの",2,0,0,5,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20623,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20624,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20625,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20626,218,"大蛙の主","大蛙達を統べるもの",2,0,0,4,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20627,218,"大蛙の主","大蛙達を統べるもの",2,0,0,4,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20628,218,"大蛙の主","大蛙達を統べるもの",2,0,0,4,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20629,218,"大蛙の主","大蛙達を統べるもの",2,0,0,5,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20630,218,"大蛙の主","大蛙達を統べるもの",2,0,0,5,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20631,218,"大蛙の主","大蛙達を統べるもの",2,0,0,5,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20632,218,"大蛙の主","大蛙達を統べるもの",2,0,0,6,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20633,218,"大蛙の主","大蛙達を統べるもの",2,0,0,1,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20634,218,"大蛙の主","大蛙達を統べるもの",2,0,0,1,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20635,218,"大蛙の主","大蛙達を統べるもの",2,0,0,1,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20636,218,"大蛙の主","大蛙達を統べるもの",2,0,0,2,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20637,218,"大蛙の主","大蛙達を統べるもの",2,0,0,2,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20638,218,"大蛙の主","大蛙達を統べるもの",2,0,0,2,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20639,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20640,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20641,218,"大蛙の主","大蛙達を統べるもの",2,0,0,3,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20642,218,"大蛙の主","大蛙達を統べるもの",2,0,0,4,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20643,218,"大蛙の主","大蛙達を統べるもの",2,0,0,4,0,0,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Maître de Crapaud Géant","큰 개구리의 주인","大蛙之主","大蛙之主","Giant Toad Lord","ราชากบยักษ์","","Souverain des Crapauds.","큰 개구리들을 통솔하는 자","统领大蛙群的王","統領大蛙群的王","penguasa para katak besar","ผู้ควบคุมเหล่ากบยักษ์"
20644,300,"死を誘う触手1","まだ見ぬ獲物を求め大地を彷徨う",2,0,10,1,0,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Tentacule qui invite à la mort 1","죽음을 부르는 촉수1","招来死亡的触手1","招來死亡的觸手1","","หนวดที่ชักนำความตาย 1","","Il cherche ses victimes inconnus.","아직 보지 못한 사냥감을 구하려 대지를 방황한다","为了寻找下一个猎物而徘徊於大地","為了尋找下一個獵物而徘徊於大地","","หลงวนเวียนเฝ้าตามหาเหยื่อที่ซ่อนตัวอยู่"
20645,300,"死を誘う触手1","まだ見ぬ獲物を求め大地を彷徨う",2,0,10,1,0,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Tentacule qui invite à la mort 1","죽음을 부르는 촉수1","招来死亡的触手1","招來死亡的觸手1","","หนวดที่ชักนำความตาย 1","","Il cherche ses victimes inconnus.","아직 보지 못한 사냥감을 구하려 대지를 방황한다","为了寻找下一个猎物而徘徊於大地","為了尋找下一個獵物而徘徊於大地","","หลงวนเวียนเฝ้าตามหาเหยื่อที่ซ่อนตัวอยู่"
20646,300,"死を誘う触手1","まだ見ぬ獲物を求め大地を彷徨う",2,0,10,1,0,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Tentacule qui invite à la mort 1","죽음을 부르는 촉수1","招来死亡的触手1","招來死亡的觸手1","","หนวดที่ชักนำความตาย 1","","Il cherche ses victimes inconnus.","아직 보지 못한 사냥감을 구하려 대지를 방황한다","为了寻找下一个猎物而徘徊於大地","為了尋找下一個獵物而徘徊於大地","","หลงวนเวียนเฝ้าตามหาเหยื่อที่ซ่อนตัวอยู่"
20647,300,"死を誘う触手1","まだ見ぬ獲物を求め大地を彷徨う",2,0,10,1,0,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Tentacule qui invite à la mort 1","죽음을 부르는 촉수1","招来死亡的触手1","招來死亡的觸手1","","หนวดที่ชักนำความตาย 1","","Il cherche ses victimes inconnus.","아직 보지 못한 사냥감을 구하려 대지를 방황한다","为了寻找下一个猎物而徘徊於大地","為了尋找下一個獵物而徘徊於大地","","หลงวนเวียนเฝ้าตามหาเหยื่อที่ซ่อนตัวอยู่"
20648,300,"死を誘う触手1","まだ見ぬ獲物を求め大地を彷徨う",2,0,10,1,0,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Tentacule qui invite à la mort 1","죽음을 부르는 촉수1","招来死亡的触手1","招來死亡的觸手1","","หนวดที่ชักนำความตาย 1","","Il cherche ses victimes inconnus.","아직 보지 못한 사냥감을 구하려 대지를 방황한다","为了寻找下一个猎物而徘徊於大地","為了尋找下一個獵物而徘徊於大地","","หลงวนเวียนเฝ้าตามหาเหยื่อที่ซ่อนตัวอยู่"
20649,300,"死を誘う触手1","まだ見ぬ獲物を求め大地を彷徨う",2,0,10,1,0,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Tentacule qui invite à la mort 1","죽음을 부르는 촉수1","招来死亡的触手1","招來死亡的觸手1","","หนวดที่ชักนำความตาย 1","","Il cherche ses victimes inconnus.","아직 보지 못한 사냥감을 구하려 대지를 방황한다","为了寻找下一个猎物而徘徊於大地","為了尋找下一個獵物而徘徊於大地","","หลงวนเวียนเฝ้าตามหาเหยื่อที่ซ่อนตัวอยู่"
