"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","twd","hkd","usd","thb"
2966,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2967,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2968,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2969,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2970,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2971,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2972,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2973,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2974,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2975,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2976,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2977,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2978,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2979,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2980,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2981,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2982,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2983,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2984,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2985,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2986,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2987,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2988,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2989,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2990,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2991,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2992,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2993,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2994,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2995,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2996,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2997,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2998,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2999,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3000,"ยาเสน่ห์ของแม่มด x1",29,"ฟื้น AP ให้อวาตาร์ทั้งหมด จำนวน 1 ชิ้น",0,3,1,100,2,"item_id003.png",0,0,0,1,,27,7.05,0.7,29
3001,"ยาเสน่ห์ของแม่มด x10",221,"ฟื้น AP ให้อวาตาร์ทั้งหมด จำนวน 10 ชิ้น",0,3,10,101,2,"item_id003_.png",0,0,0,1,,203,52.88,5.4,221
3002,"ลักกี้โคลเวอร์ x1",16,"สามารถทอยลูกเต๋าซ้ำได้ในโบนัสเกม จำนวน 1 ชิ้น",0,4,1,102,2,"item_id004.png",10,0,0,1,,14,3.53,0.4,16
3003,"ลักกี้โคลเวอร์ x10",117,"สามารถทอยลูกเต๋าซ้ำได้ในโบนัสเกม จำนวน 10 ชิ้น",0,4,10,103,2,"item_id004_.png",2,0,0,1,,108,28.21,2.9,117
3004,"ไวท์เฮลธ์ 5",16,"สามารถข้ามโบนัสเกมได้ในกรณีที่แต้มของลูกเต๋าต่างกันน้อยกว่า 5 จำนวน 1 ชิ้น",0,7,1,104,2,"item_id007.png",10,0,0,1,,16,4.23,0.4,16
3005,"ไวท์เฮลธ์ 5x10",146,"สามารถข้ามโบนัสเกมได้ในกรณีที่แต้มของลูกเต๋าต่างกันน้อยกว่า 5 จำนวน 10 ชิ้น",0,7,10,105,2,"item_id007_.png",2,0,0,1,,135,35.25,3.6,146
3006,"สคิป สตาร์",29,"ข้ามโบนัสเกม จำนวน 1 ชิ้น",0,8,1,106,2,"item_id008.png",9,0,0,1,,27,7.05,0.7,29
3007,"สคิป สตาร์ x10",221,"ข้ามโบนัสเกม จำนวน 10 ชิ้น",0,8,10,107,2,"item_id008_.png",9,0,0,1,,203,52.88,5.4,221
3008,"นาฬิกาทรายใหญ่ x1",16,"ทำให้พบเควสที่สำรวจได้ทันทีโดยไม่ต้องรอ จำนวน 1 ชิ้น",0,12,1,108,2,"item_id012.png",10,0,0,1,,16,4.23,0.4,16
3009,"นาฬิกาทรายใหญ่ x10",146,"ทำให้พบเควสที่สำรวจได้ทันทีโดยไม่ต้องรอ จำนวน 10 ชิ้น",0,12,10,109,2,"item_id012_.png",1,0,0,1,,135,35.25,3.6,146
3010,"ยาอายุวัฒนะ x1",9,"ฟื้น HP ตัวละครขณะทำเควสทั้งหมด จำนวน 1 ชิ้น",0,17,1,110,2,"item_id013.png",10,0,0,1,,8,2.12,0.2,9
3011,"ยาอายุวัฒนะ x10",74,"ฟื้น HP ตัวละครขณะทำเควสทั้งหมด จำนวน 10 ชิ้น",0,17,10,111,2,"item_id013_.png",5,0,0,1,,68,17.63,1.8,74
3012,"ประตูแห่งทรอยเมราย",58,"อัตราความก้าวหน้าของเควส +10",0,22,1,112,2,"item_id022.png",9,0,0,1,,54,14.1,1.4,58
3013,"ใบรับรองผู้ปราบปิศาจ x1",221,"เพิ่มอาณาเขตเควส 1 ที่",0,23,1,113,2,"item_id024.png",1,0,0,1,,203,52.88,5.4,221
3014,"เข็มทิศภูต x1",45,"หากอัตราความก้าวหน้าถึงปริมาณที่กำหนดแล้ว บอสเควสของอาณาเขตนั้นจะปรากฎออกมา",0,24,1,114,2,"item_id023.png",1,0,0,1,,41,10.58,1.1,45
3015,"ตั๋วแรร์การ์ด x10+2",192,"บัตรเสี่ยงโชค จำนวน 12 ใบ",0,9,12,10,2,"item_id009_10.png",7,0,0,1,,176,45.83,4.6,192
3016,"ตั๋วแรร์การ์ด x30+8+α",527,"บัตรเสี่ยงโชค จำนวน 30 ใบ+8+ดวงตราพญายม x1",0,9,38,11,2,"item_id009_30.png",7,78,0,1,,486,126.91,12.8,527
3017,"ตั๋วแรร์การ์ด x50+16+α",879,"บัตรเสี่ยงโชค จำนวน 50 ใบ+16+ดวงตราพญายม x2",0,9,66,12,2,"item_id009_50.png",7,79,0,1,,810,211.52,21.4,879
3018,"เศษเสี้ยวความทรงจำ x1",45,"เศษเสี้ยวแห่งความทรงจำที่รวมเรื่องราวที่เกิดขึ้นสมัยยังมีชีวิต จำนวน 1 ชิ้น",4,10006,1,0,2,"chara_id10006.png",9,0,0,1,,41,10.58,1.1,45
3019,"เศษเสี้ยวความทรงจำ x12",439,"เศษเสี้ยวแห่งความทรงจำที่รวมเรื่องราวที่เกิดขึ้นสมัยยังมีชีวิต จำนวน 12 ชิ้น",4,10006,12,1,2,"chara_id10006_12.png",8,0,0,1,,405,105.76,10.7,439
3020,"เศษเสี้ยวของเวลา x1",58,"เศษเสี้ยวของเวลาที่จำเป็นในการย้อนเวลา จำนวน 1 ชิ้น",4,10007,1,2,2,"chara_id10007.png",9,0,0,1,,54,14.1,1.4,58
3021,"เศษเสี้ยวของเวลา x12",586,"เศษเสี้ยวของเวลาที่จำเป็นในการย้อนเวลา จำนวน 12 ชิ้น",4,10007,12,3,2,"chara_id10007_12.png",8,0,0,1,,540,141.01,14.3,586
3022,"เศษเสี้ยวของดวงวิญญาณ x1",74,"เศษเสี้ยวของวิญญาณที่สูญเสียไป จำนวน 1 ชิ้น",4,10008,1,4,2,"chara_id10008.png",9,0,0,1,,68,17.63,1.8,74
3023,"เศษเสี้ยวของดวงวิญญาณ x12",732,"เศษเสี้ยวของวิญญาณที่สูญเสียไป จำนวน 12 ชิ้น",4,10008,12,5,2,"chara_id10008_12.png",8,0,0,1,,675,176.27,17.8,732
3024,"กำไลผู้บุกเบิก 1",58,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 1 เควส จำกัดระยะเวลา 30 วัน",0,9,1,999,2,"item_id013.png",10,0,0,1,,54,14.1,1.4,58
3025,"กำไลผู้บุกเบิก 2",104,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 2 เควส จำกัดระยะเวลา 30 วัน",0,9,1,999,2,"item_id013.png",10,0,0,1,,95,24.68,2.5,104
3026,"กำไลผู้บุกเบิก 3",133,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 3 เควส จำกัดระยะเวลา 30 วัน",0,9,1,999,2,"item_id013.png",10,0,0,1,,122,31.73,3.2,133
3027,"มงกุฎเร้นลับ 1",58,"ลดเวลาที่ใช้สำรวจเควส 30% จำกัดระยะเวลา 30 วัน",1,57,1,100,2,"chara_id1003.png",9,0,0,1,,54,14.1,1.4,58
3028,"มงกุฎเร้นลับ 2",104,"ลดเวลาที่ใช้สำรวจเควส 50% จำกัดระยะเวลา 30 วัน",1,58,1,101,2,"chara_id1004.png",9,0,0,1,,95,24.68,2.5,104
3029,"มงกุฎเร้นลับ 3",133,"ลดเวลาที่ใช้สำรวจเควส 75% จำกัดระยะเวลา 30 วัน",1,59,1,102,2,"chara_id1005.png",9,0,0,1,,122,31.73,3.2,133
3030,"แฟรี่รับใช้ 1",58,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 1 เควส จำกัดระยะเวลา 30 วัน",1,60,1,103,2,"chara_id1006.png",9,0,0,1,,54,14.1,1.4,58
3031,"แฟรี่รับใช้ 2",104,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 2 เควส จำกัดระยะเวลา 30 วัน",1,61,1,104,2,"chara_id1007.png",9,0,0,1,,95,24.68,2.5,104
3032,"แฟรี่รับใช้ 3",133,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 3 เควส จำกัดระยะเวลา 30 วัน",1,62,1,105,2,"chara_id1008.png",9,0,0,1,,122,31.73,3.2,133
3033,"ต่างหูแม่มด 1",58,"ลดเวลาฟื้น AP 10 นาที จำกัดระยะเวลา 30 วัน",1,63,1,106,2,"chara_id1009.png",9,0,0,1,,54,14.1,1.4,58
3034,"ต่างหูแม่มด 2",104,"ลดเวลาฟื้น AP 15 นาที จำกัดระยะเวลา 30 วัน",1,64,1,107,2,"chara_id1010.png",9,0,0,1,,95,24.68,2.5,104
3035,"ต่างหูแม่มด 3",133,"ลดเวลาฟื้น AP 20 นาที จำกัดระยะเวลา 30 วัน",1,65,1,108,2,"chara_id1011.png",9,0,0,1,,122,31.73,3.2,133
3036,"คทาโชคลาภ 1",58,"เพิ่ม GEM ที่ได้รับหลังการต่อสู้ 50% จำกัดระยะเวลา 30 วัน",1,66,1,109,2,"chara_id1012.png",9,0,0,1,,54,14.1,1.4,58
3037,"คทาโชคลาภ 2",104,"เพิ่ม GEM ที่ได้รับหลังการต่อสู้ 100% จำกัดระยะเวลา 30 วัน",1,67,1,110,2,"chara_id1013.png",9,0,0,1,,95,24.68,2.5,104
3038,"คทาโชคลาภ 3",133,"เพิ่ม GEM ที่ได้รับหลังการต่อสู้ 200% จำกัดระยะเวลา 30 วัน",1,68,1,111,2,"chara_id1014.png",9,0,0,1,,122,31.73,3.2,133
3039,"ผ้าปิดตา (ขาว)",58,"ผ้าปิดตาที่ใช้รักษาอาการบาดเจ็บได้",1,79,1,200,2,"chara_id1015.png",9,0,0,1,,54,14.1,1.4,58
3040,"Mash (น้ำตาล)",58,"ทรงผมที่ให้ความรู้สึกสงบ",1,72,1,201,2,"chara_id1021.png",9,0,0,1,,54,14.1,1.4,58
3041,"Mash (ขาว)",58,"ทรงผมที่ให้ความรู้สึกสงบ",1,73,1,202,2,"chara_id1023.png",9,0,0,1,,54,14.1,1.4,58
3042,"Twintail Drill (บลอนด์)",58,"ทรงผมที่ให้ความรู้สึกสง่างาม",1,75,1,203,2,"chara_id1030.png",9,0,0,1,,54,14.1,1.4,58
3043,"Twintail Drill (น้ำตาล)",58,"ทรงผมที่ให้ความรู้สึกสง่างาม",1,76,1,204,2,"chara_id1031.png",9,0,0,1,,54,14.1,1.4,58
3044,"One Length Long (บลอนด์)",58,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,89,1,205,2,"chara_id1040.png",9,0,0,1,,54,14.1,1.4,58
3045,"One Length Long (ขาว)",58,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,90,1,206,2,"chara_id1043.png",9,0,0,1,,54,14.1,1.4,58
3046,"One Length Long (ดำ)",58,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,91,1,207,2,"chara_id1047.png",9,0,0,1,,54,14.1,1.4,58
3047,"แว่นตา (ฟ้า)",45,"แว่นสายตาธรรมดา",1,92,1,208,2,"chara_id1017.png",9,0,0,1,,41,10.58,1.1,45
3048,"แว่นตา (แดง)",45,"แว่นสายตาธรรมดา",1,93,1,209,2,"chara_id1018.png",9,0,0,1,,41,10.58,1.1,45
3049,"ตู้แห่งความลับ",104,"ขีดจำกัดระยะเวลาชุดอวาตาร์ที่มีอยู่ +5",0,37,1,115,2,"item_id037.png",9,0,0,1,,95,24.68,2.5,104
3050,"Casual short (บลอนด์)",58,"ทรงผมที่ให้ความรู้สึกอ่อนโยน",1,103,1,210,2,"chara_id1050.png",9,0,0,1,,54,14.1,1.4,58
3051,"Casual short (ฟ้า)",58,"ทรงผมที่ให้ความรู้สึกอ่อนโยน",1,104,1,211,2,"chara_id1052.png",9,0,0,1,,54,14.1,1.4,58
3052,"Casual short (แดง)",58,"ทรงผมที่ให้ความรู้สึกอ่อนโยน",1,105,1,212,2,"chara_id1056.png",9,0,0,1,,54,14.1,1.4,58
3053,"เพลิงพิสุทธิ์สีคราม",293,"ตั้งค่าผลการต่อสู้ของอวาตาร์ใหม่",0,40,1,116,2,"item_id040.png",9,0,0,1,,270,70.51,7.1,293
3054,"เพลิงพิสุทธิ์สีชาด",293,"ตั้งค่าผลการ BP ของอวาตาร์ใหม่",0,41,1,117,2,"item_id041.png",9,0,0,1,,270,70.51,7.1,293
3055,"ตู้ของแม่มด",146,"ขีดจำกัดระยะเวลาชุดอวาตาร์ที่มีอยู่ +10",0,42,1,118,2,"item_id042.png",9,0,0,1,,135,35.25,3.6,146
3056,"Noble Long (ฟ้า)",58,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,115,1,213,2,"chara_id1062.png",9,0,0,1,,54,14.1,1.4,58
3057,"Noble Long (พีช)",58,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,116,1,214,2,"chara_id1063.png",9,0,0,1,,54,14.1,1.4,58
3058,"Noble Long (ดำ)",58,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,117,1,215,2,"chara_id1067.png",9,0,0,1,,54,14.1,1.4,58
3059,"Long (บลอนด์)",58,"ผมยาวธรรมดา",1,118,1,216,2,"chara_id1070.png",9,0,0,1,,54,14.1,1.4,58
3060,"Long (แดง)",58,"ผมยาวธรรมดา",1,119,1,218,2,"chara_id1076.png",9,0,0,1,,54,14.1,1.4,58
3061,"Long (น้ำตาล)",58,"ผมยาวธรรมดา",1,120,1,219,2,"chara_id1078.png",9,0,0,1,,54,14.1,1.4,58
3062,"ชุดปีใหม่ (เขียว)",58,"ชุดที่ตัดขึ้นเพื่อเป็นที่ระลึกวันปีใหม่",1,122,1,220,2,"chara_id2000.png",9,0,0,1,,54,14.1,1.4,58
3063,"ชุดปีใหม่ (ม่วง)",58,"ชุดที่ตัดขึ้นเพื่อเป็นที่ระลึกวันปีใหม่",1,123,1,221,2,"chara_id2001.png",9,0,0,1,,54,14.1,1.4,58
3064,"มิเลียน",527,"เดิมสังกัดกองทหารแขนเดียว เคลื่อนไหวพร้อมกับรอสโซ่",4,241,1,4,2,"chara_id241.png",10,0,0,1,,486,126.91,12.8,527
3065,"ชุดเควส A",104,"ชุดเควสพิเศษ ยาเสน่ห์ของแม่มด x2, นาฬิกาทรายใหญ่ x3, ยาอายุวัฒนะ x2",0,3,2,119,2,"item_set_b000.png",1,81,0,1,,95,24.68,2.5,104
3066,"ชุดเควส B",192,"ชุดเควสพิเศษ ยาเสน่ห์ของแม่มด x2, นาฬิกาทรายใหญ่ x3, ยาอายุวัฒนะ x2, สารสกัดพิเศษจากเห็ด, ชิ้นส่วนอวาตาร์",0,3,2,120,2,"item_set_b001.png",1,155,0,1,,176,46.22,4.6,192
3067,"ชุดดูเอล A",104,"ชุดดูเอลพิเศษ ยาเสน่ห์ของแม่มด, ลักกี้โคลเวอร์ x3, ไวท์เฮลธ์ 5x3",0,3,1,121,2,"item_set_a000.png",2,90,0,1,,95,24.68,2.5,104
3068,"ชุดดูเอล B",192,"ชุดดูเอลพิเศษ สารสกัดพิเศษจากเห็ด, ลักกี้โคลเวอร์ x5, ไวท์เฮลธ์ 5x3, สคิปสตาร์ x3, มินิแฮ็ทสีดำ(เฉพาะตอนที่ซื้อครั้งแรก)",0,4,5,122,2,"item_set_a001.png",2,154,0,1,,177,46.22,4.7,192
3069,"ชุดสำรับ 1",293,"สามารถครอบครองสำรับเลเวล 21 ได้รับการ์ดต่อไปนี้: เอวาริสท์ เลเวล 4, กรุนวัลด์ เลเวล 4, อาเบล เลเวล 4",5,114060,1,0,2,"item_deck_a000.png",10,101,1,1,"item_c_k000.swf",270,70.51,7.1,293
3070,"ชุดสำรับ 2",879,"สามารถครอบครองสำรับเลเวล 21 และได้รับการ์ดต่อไปนี้: เจด เลเวล 3, โครนิก เลเวล 3, เร้ดเกรฟ เลเวล 3, ชานส์การ์ด 3x2, พิเศษ 3x2, พิเศษ 2x6, พิเศษ 1/โล่ 1x6, ป้องกัน 3x2",5,114060,1,0,2,"item_deck_a001.png",10,105,2,1,"item_c_k000.swf",810,211.52,21.4,879
3071,"ชุดสำรับ 3",1791,"สามารถครอบครองสำรับเลเวล 31และได้รับการ์ดต่อไปนี้: เจด เลเวล 5, โครนิก เลเวล 5, เร้ดเกรฟ เลเวล 5, ชานส์การ์ด 4, ชานส์การ์ด 3, พิเศษ 3x4, พิเศษ 2x6, พิเศษ 1/โล่ 1x5",5,551060,1,0,2,"item_deck_a002.png",10,127,3,1,"item_c_k000.swf",1620,423.04,42.8,1791
3072,"ชุดผ้าไหม (ฟ้า)",58,"ชุดที่มีรอยผ่าเป็นแนวยาว",1,205,1,221,2,"chara_id2002.png",9,0,0,1,,54,14.1,1.4,58
3073,"ชุดผ้าไหม (ดำ)",58,"ชุดที่มีรอยผ่าเป็นแนวยาว",1,206,1,222,2,"chara_id2003.png",9,0,0,1,,54,14.1,1.4,58
3074,"รองเท้าผ้าไหม (ฟ้า)",58,"รองเท้าที่เข้ากับชุด",1,208,1,223,2,"chara_id6000.png",9,0,0,1,,54,14.1,1.4,58
3075,"รองเท้าผ้าไหม (ดำ)",58,"รองเท้าที่เข้ากับชุด",1,209,1,224,2,"chara_id6001.png",9,0,0,1,,54,14.1,1.4,58
3076,"มินิคราวน์ (แดง)",58,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,256,1,225,2,"chara_id3005.png",9,0,0,1,,54,14.1,1.4,58
3077,"ชุดเจ้าชาย (แดง)",58,"ชุดที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,259,1,226,2,"chara_id4000.png",9,0,0,1,,54,14.1,1.4,58
3078,"ชุดเจ้าชาย (ฟ้า)",58,"ชุดที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,260,1,227,2,"chara_id4001.png",9,0,0,1,,54,14.1,1.4,58
3079,"กางเกงเจ้าชาย (แดง)",58,"กางเกงที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,262,1,228,2,"chara_id5000.png",9,0,0,1,,54,14.1,1.4,58
3080,"กางเกงเจ้าชาย (ฟ้า)",58,"กางเกงที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,263,1,229,2,"chara_id5001.png",9,0,0,1,,54,14.1,1.4,58
3081,"ดาบเจ้าชายกบ (ฟ้า)",58,"ดาบที่มีติดตัวไว้ได้เฉพาะบุคคลชั้นสูงเท่านั้น ไม่มีผลอะไรเป็นพิเศษ",1,267,1,230,2,"chara_id1700.png",9,0,0,1,,54,14.1,1.4,58
3082,"ดาบเจ้าชายกบ (เขียว)",58,"ดาบที่มีติดตัวไว้ได้เฉพาะบุคคลชั้นสูงเท่านั้น ไม่มีผลอะไรเป็นพิเศษ",1,268,1,231,2,"chara_id1702.png",9,0,0,1,,54,14.1,1.4,58
3083,"มินิคราวน์ (ดำ)",58,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,276,1,232,2,"chara_id3008.png",9,0,0,1,,54,14.1,1.4,58
3084,"เศษเสี้ยวของโชคชะตา",45,"เศษเสี้ยวของชะตากรรมที่เปี่ยมด้วยความหวัง จำนวน 1 ชิ้น",4,10009,1,6,2,"chara_id10009.png",9,0,0,1,,41,10.58,1.1,45
3085,"เศษเสี้ยวของโชคชะตา",439,"เศษเสี้ยวของชะตากรรมที่เปี่ยมด้วยความหวัง จำนวน 12 ชิ้น",4,10009,12,7,2,"chara_id10009_12.png",8,0,0,1,,405,105.76,10.7,439
3086,"เศษเสี้ยวแห่งมรณะ",58,"เศษเสี้ยวมรณะที่เปี่ยมไปด้วยความสิ้นหวัง จำนวน 1 ชิ้น",4,10010,1,8,2,"chara_id10010.png",9,0,0,1,,54,14.1,1.4,58
3087,"เศษเสี้ยวแห่งมรณะ",586,"เศษเสี้ยวมรณะที่เปี่ยมไปด้วยความสิ้นหวัง จำนวน 12 ชิ้น",4,10010,12,9,2,"chara_id10010_12.png",8,0,0,1,,540,141.01,14.3,586
3088,"ฟักทองฮาโลวีน",58,,1,100,1,0,2,"chara_id1079.png",10,0,0,1,,54,14.1,1.4,58
3089,"หมวกฮาโลวีน",58,,1,101,1,1,2,"chara_id3009.png",10,0,0,1,,54,14.1,1.4,58
3090,"ผ้าคลุมฮาโลวีน",58,,1,102,1,2,2,"chara_id7000.png",10,0,0,1,,54,14.1,1.4,58
3091,"น้ำตาคลอ",58,"น้ำตาคลอ",1,184,1,3,2,"chara_id1500.png",10,0,0,1,,54,14.1,1.4,58
3092,"อึ้ง",58,"อึ้ง",1,185,1,4,2,"chara_id1600.png",10,0,0,1,,54,14.1,1.4,58
3093,"เขาปิศาจน้อย",58,"มุมเล็ก ๆ มุม",1,186,1,5,2,"chara_id3010.png",10,0,0,1,,54,14.1,1.4,58
3094,"เสื้อคลุมฟักทอง",58,,1,187,1,6,2,"chara_id4002.png",10,0,0,1,,54,14.1,1.4,58
3095,"บูทฟักทอง",58,,1,188,1,7,2,"chara_id6002.png",10,0,0,1,,54,14.1,1.4,58
3096,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,54,14.1,1.4,0
3097,"dummy",0,"dummy",0,6,1,1,2,"item_id003.png",10,0,0,0,,54,14.1,1.4,0
3098,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,54,14.1,1.4,0
3099,"dummy",0,"dummy",0,6,1,1,2,"item_id003.png",10,0,0,0,,54,14.1,1.4,0
3100,"Melen's Silk Hat",1.4,"Melen's Silk Hat",1,150,1,0,2,"chara_id3013.png",10,0,0,1,,54,14.1,1.4,
3101,,2.5,,0,80,1,0,2,"item_id076_1.png",10,0,0,1,,95,24.68,2.5,
3102,,21.4,,0,80,12,1,2,"item_id076_10.png",10,0,0,1,,810,211.52,21.4,
3103,,21.4,,0,81,1,2,2,"item_id077_1.png",10,0,0,1,,810,211.52,21.4,
3104,"Rosso's Glasses",1.4,"Rosso's Glasses",1,168,1,0,2,"chara_id3300.png",10,0,0,1,,54,14.1,1.4,
3105,,1.4,,1,364,1,1,2,"chara_id8006.png",10,0,0,1,,54,14.1,1.4,
3106,"Drone",1.4,"Drone",1,365,1,2,2,"chara_id8004.png",10,0,0,1,,54,14.1,1.4,
3107,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3108,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3109,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3110,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3111,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3112,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3113,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3114,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3115,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3116,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3117,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3118,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3119,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3120,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3121,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3122,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3123,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3124,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3125,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3126,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3127,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3128,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3129,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3130,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3131,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3132,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3133,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
3134,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
