"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
20144,"美しき氷魔3",10027,1120,1,2,"全てを凍らす焔","","Beau démon de glace 3","Lv3아름다운 빙마","美丽的冰魔3","美麗的冰魔3","Lovely Demon Ice 3","ปิศาจน้ำแข็ง3","","Flamme qui congele tout.","모든 것을 녹여버리는 화염","冻结一切的冰焰","凍結一切的冰燄","Api yang membekukan semua.","เพลิงที่แช่แข็งทุกสิ่ง"
20145,"塔の守護者",10028,20006,1,2,"箱の創造主","","Protecteur de tour","탑의 수호자","塔的守护者","塔的守護者","Guardian of The Tower","องครักษ์หอคอย","","Créateur de la Boîte.","상자의 창조주","箱子的创造者","箱子的創造者","Pembuat kotak.","ผู้สร้างหีบ"
20146,"美しき氷魔",10029,20014,1,2,"全てを凍らす焔","","Beau démon de glace","아름다운 빙마","美丽的冰魔","美麗的冰魔","Lovely Demon Ice","ปิศาจน้ำแข็งรูปงาม","","Flamme qui congele tout.","모든 것을 얼려버리는 화염","冻结一切的冰焰","凍結一切的冰燄","Api yang membekukan semua.","เพลิงที่แช่แข็งทุกสิ่ง"
20147,"ExAngelLand1",10030,10008,1,8,"裏世界に棲むもの","","ExAngelLand1","Lv1천사대륙의 지배자","Ex天使大陆1","Ex天使大陸1","ExAngelLand1","ExAngelLand1","","Les gens qui vivent dans le monde noir.","ExAngelLand의 마를 지배하는 진정한 지배자","栖息在里世界的东西","棲息在裏世界的東西","Manusia yang tinggal di dalam dunia hitam.","สิ่งที่อาศัยอยู่ในโลกเบื้องหลัง"
20148,"ExAngelLand2",10031,10009,1,8,"裏世界に棲むもの","","ExAngelLand2","Lv2천사대륙의 지배자","Ex天使大陆2","Ex天使大陸2","ExAngelLand2","ExAngelLand2","","Les gens qui vivent dans le monde noir.","ExAngelLand의 마를 지배하는 진정한 지배자","栖息在里世界的东西","棲息在裏世界的東西","Manusia yang tinggal di dalam dunia hitam.","สิ่งที่อาศัยอยู่ในโลกเบื้องหลัง"
20149,"ExAngelLand3",10032,10010,1,8,"裏世界に棲むもの","","ExAngelLand3","Lv3천사대륙의 지배자","Ex天使大陆3","Ex天使大陸3","ExAngelLand3","ExAngelLand3","","Les gens qui vivent dans le monde noir.","ExAngelLand의 마를 지배하는 진정한 지배자","栖息在里世界的东西","棲息在裏世界的東西","Manusia yang tinggal di dalam dunia hitam.","สิ่งที่อาศัยอยู่ในโลกเบื้องหลัง"
20150,"聖夜を統べる者1",30074,40015,1,5,"突如現れた謎のサンタクロース","","L'homme qui gouverne le Noël 1","Lv1성탄전야의 지배자","圣夜统治者1","聖夜統治者1","The Christmas Ruler 1","ผู้คุมคืนศักดิ์สิทธิ์1","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20151,"聖夜を統べる者2",10023,40004,1,5,"突如現れた謎のサンタクロース","","L'homme qui gouverne le Noël 2","Lv2성탄전야의 지배자","圣夜统治者2","聖夜統治者2","The Christmas Ruler 2","ผู้คุมคืนศักดิ์สิทธิ์2","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20152,"聖夜を統べる者3",30074,80024,1,5,"突如現れた謎のサンタクロース","","L'homme qui gouverne le Noël 3","Lv3성탄전야의 지배자","圣夜统治者3","聖夜統治者3","The Christmas Ruler 3","ผู้คุมคืนศักดิ์สิทธิ์3","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20153,"聖夜を統べる者4",30074,20059,1,5,"突如現れた謎のサンタクロース","","L'homme qui gouverne le Noël 4","Lv4성탄전야의 지배자","圣夜统治者4","聖夜統治者4","The Christmas Ruler 4","ผู้คุมคืนศักดิ์สิทธิ์4","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20154,"聖夜を統べる者5",30074,20060,1,5,"突如現れた謎のサンタクロース","","L'homme qui gouverne le Noël 5","Lv5성탄전야의 지배자","圣夜统治者5","聖夜統治者5","The Christmas Ruler 5","ผู้คุมคืนศักดิ์สิทธิ์5","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20155,"聖夜に響く挽歌5",30074,50003,1,5,"突如現れた謎のサンタクロース","","Chant élégie au Noël 5","Lv5성탄전야의 애상곡","响彻圣夜的挽歌5","響徹聖夜的輓歌5","Christmas Elegy 5","เพลงในคืนศักดิ์สิทธิ์5","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20156,"再び！悪のサンタ襲撃！1",10023,50003,1,5,"突如現れた謎のサンタクロース","","Attaque du Diable Père Noël  ! 1","Lv1돌아온악의산타의습격","再临！邪恶圣诞的袭击！1","再臨！邪惡聖誕的襲擊！1","Evil Santa Attack! 1","ซานต้าโจมตีอีกแล้ว1","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20157,"再び！悪のサンタ襲撃！2",10023,50004,1,5,"突如現れた謎のサンタクロース","","Attaque du Diable Père Noël  ! 2","Lv2돌아온악의산타의습격","再临！邪恶圣诞的袭击！2","再臨！邪惡聖誕的襲擊！2","Evil Santa Attack! 2","ซานต้าโจมตีอีกแล้ว 2","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20158,"再び！悪のサンタ襲撃！3",10023,50005,1,5,"突如現れた謎のサンタクロース","","Attaque du Diable Père Noël  ! 3","Lv3돌아온악의산타의습격","再临！邪恶圣诞的袭击！3","再臨！邪惡聖誕的襲擊！3","Evil Santa Attack! 3","ซานต้าโจมตีอีกแล้ว3","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20159,"聖夜に響く挽歌1",30074,30001,1,5,"突如現れた謎のサンタクロース","","Chant élégie au Noël 1","Lv1성탄전야의 애상곡","响彻圣夜的挽歌1","響徹聖夜的輓歌1","Christmas Elegy 1","เพลงในคืนศักดิ์สิทธิ์1","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20160,"聖夜に響く挽歌2",30074,30006,1,5,"突如現れた謎のサンタクロース","","Chant élégie au Noël 2","Lv2성탄전야의 애상곡","响彻圣夜的挽歌2","響徹聖夜的輓歌2","Christmas Elegy 2","เพลงในคืนศักดิ์สิทธิ์2","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20161,"聖夜に響く挽歌3",30074,60001,1,5,"突如現れた謎のサンタクロース","","Chant élégie au Noël 3","Lv3성탄전야의 애상곡","响彻圣夜的挽歌3","響徹聖夜的輓歌3","Christmas Elegy 3","เพลงในคืนศักดิ์สิทธิ์3","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20162,"聖夜に響く挽歌4",30074,30014,1,5,"突如現れた謎のサンタクロース","","Chant élégie au Noël 4","Lv4성탄전야의 애상곡","响彻圣夜的挽歌4","響徹聖夜的輓歌4","Christmas Elegy 4","เพลงในคืนศักดิ์สิทธิ์4","","Un mystérieux Père Noël apparaît soudainement!","갑자기 나타난 수수께끼의 산타클로스","突然出现谜样的圣诞老人","突然出現謎樣的聖誕老人","Sinterklas misterius tiba-tiba muncul!","ซานตาคลอสปริศนาที่ปรากฎตัวออกมาอย่างฉับพลัน"
20163,"蛇の道",0,20001,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20164,"蛇の道",0,20002,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20165,"蛇の道",0,20003,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20166,"蛇の道",0,20004,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20167,"蛇の道",0,20009,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20168,"蛇の道",0,20010,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20169,"蛇の道",0,20011,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20170,"蛇の道",0,20012,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20171,"蛇の道",0,20017,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20172,"蛇の道",0,20018,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20173,"蛇の道",0,20019,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20174,"蛇の道",0,20020,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20175,"蛇の道",0,20027,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20176,"蛇の道",0,20028,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20177,"蛇の道",0,20029,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20178,"蛇の道",0,50010,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20179,"蛇の道",20174,70005,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20180,"蛇の道",20214,70005,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20181,"蛇の道",20304,70005,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20182,"蛇の道",2801,30011,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20183,"蛇の道",2802,30016,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20184,"蛇の道",2803,30017,0,2,"とある蛇が通った道","","La Route de Serpent","어린이 세상","蛇道","蛇道","Snake Road","ถนนอสรพิษ","","Un serpent qui a été passé cette route.","어린이만 입장가능","某种蛇所经过的道路","某種蛇所經過的道路","Jalan setapak yang dilewati ular.","ถนนเส้นหนึ่งซึ่งเป็นทางผ่านของอสรพิษ"
20185,"突然の呼び出し",10033,60001,0,2,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20186,"突然の呼び出し",10034,60001,0,2,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20187,"突然の呼び出し",10035,60001,0,2,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20188,"突然の呼び出し",10036,30006,0,4,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20189,"突然の呼び出し",10037,30006,0,4,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20190,"突然の呼び出し",10038,30006,0,4,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20191,"突然の呼び出し",10039,30001,0,8,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20192,"突然の呼び出し",10040,30001,0,8,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20193,"突然の呼び出し",10041,30001,0,8,"呼び出された場所に行くとそこには…","","Soudaine convocation","불시의 호출","突然的邀请","突然的邀請","Sudden Summon","เสียงเรียกฉับพลัน","","En arrivant au lieu de rendez-vous, vous découvrez...","불려나간 그곳에는…","到达约定的场所之后，在那里的是.....","到達約定的場所之後，在那裡的是.....","Tiba ditempat ini, kamu menemukan...","หากไปยังสถานที่ที่ถูกเรียกแล้วล่ะก็..."
20194,"聖域の凱旋門1",10042,1124,1,14,"炎の聖域を守るいにしえの機械門","","Arche Sacrée 1","성역의 개선문1","圣域的凯旋门1","聖域的凱旋門1","Arc de Triumphe 1","ประตูชัยศักดิ์สิทธิ์1","","Porte de vieilles machines pour protéger le sanctuaire de la flamme.","불의 성역을 지키는 옛날의 기계문","过去守护着炎之圣域的机械门","過去守護著炎之聖域的機械門","Gerbang mekanik pelindung Sanctuary of Flame.","ประตูกลโบราณที่ปกป้องปราสาทศักดิ์สิทธิ์แห่งไฟ"
20195,"聖域の凱旋門2",10042,1125,1,14,"炎の聖域を守るいにしえの機械門","","Arche Sacrée 2","성역의 개선문2","圣域的凯旋门2","聖域的凱旋門2","Arc de Triumphe 2","ประตูชัยศักดิ์สิทธิ์2","","Porte de vieilles machines pour protéger le sanctuaire de la flamme.","불의 성역을 지키는 옛날의 기계문","过去守护着炎之圣域的机械门","過去守護著炎之聖域的機械門","Gerbang mekanik pelindung Sanctuary of Flame.","ประตูกลโบราณที่ปกป้องปราสาทศักดิ์สิทธิ์แห่งไฟ"
20196,"聖域の凱旋門3",10042,1126,1,14,"炎の聖域を守るいにしえの機械門","","Arche Sacrée 3","성역의 개선문3","圣域的凯旋门3","聖域的凱旋門3","Arc de Triumphe 3","ประตูชัยศักดิ์สิทธิ์3","","Porte de vieilles machines pour protéger le sanctuaire de la flamme.","불의 성역을 지키는 옛날의 기계문","过去守护着炎之圣域的机械门","過去守護著炎之聖域的機械門","Gerbang mekanik pelindung Sanctuary of Flame.","ประตูกลโบราณที่ปกป้องปราสาทศักดิ์สิทธิ์แห่งไฟ"
20197,"オーロール隊1",30075,60001,0,8,"ルビオナ王国の精鋭達","","Armée d'Aurore 1","오로루 부대1","奥罗尔队1","奧羅爾隊1","Aurora Corps 1","กองทัพออโรล1","","Les joueurs élites de Lubiana.","루비오나 왕국의 정예들","鲁比欧那王国的精锐们","魯比歐那王國的精銳們","Pasukan elit kerajaan Lubiona.","เหล่าอภิชนแห่งนครรูบิโอน่า"
20198,"オーロール隊2",30075,20012,0,8,"ルビオナ王国の精鋭達","","Armée d'Aurore 2","오로루 부대2","奥罗尔队2","奧羅爾隊2","Aurora Corps 2","กองทัพออโรล2","","Les joueurs élites de Lubiana.","루비오나 왕국의 정예들","鲁比欧那王国的精锐们","魯比歐那王國的精銳們","Pasukan elit kerajaan Lubiona.","เหล่าอภิชนแห่งนครรูบิโอน่า"
20199,"オーロール隊3",30075,261,0,8,"ルビオナ王国の精鋭達","","Armée d'Aurore 3","오로루 부대3","奥罗尔队3","奧羅爾隊3","Aurora Corps 3","กองทัพออโรล3","","Les joueurs élites de Lubiana.","루비오나 왕국의 정예들","鲁比欧那王国的精锐们","魯比歐那王國的精銳們","Pasukan elit kerajaan Lubiona.","เหล่าอภิชนแห่งนครรูบิโอน่า"
20200,"猛き神獣1",30076,60001,0,8,"その牙はあらゆるものを貫く","","Bête Divine Sauvage 1","용맹한 신수1","凶猛神兽1","兇猛神獸1","Divine Beast 1","สัตว์เทพ1","","Cettes défenses ont transpercé tout.","그 송곳니는 모든 것을 관철한다","那獠牙将贯穿一切","那獠牙將貫穿一切","Menembus segala pertahanan.","เขี้ยวนั้นจะฝังลงทุกสิ่ง"
20201,"猛き神獣2",30076,20024,0,8,"その牙はあらゆるものを貫く","","Bête Divine Sauvage 2","용맹한 신수2","凶猛神兽2","兇猛神獸2","Divine Beast 2","สัตว์เทพ2","","Cettes défenses ont transpercé tout.","그 송곳니는 모든 것을 관철한다","那獠牙将贯穿一切","那獠牙將貫穿一切","Menembus segala pertahanan.","เขี้ยวนั้นจะฝังลงทุกสิ่ง"
20202,"猛き神獣3",30076,271,0,8,"その牙はあらゆるものを貫く","","Bête Divine Sauvage 3","용맹한 신수3","凶猛神兽3","兇猛神獸3","Divine Beast 3","สัตว์เทพ3","","Cettes défenses ont transpercé tout.","그 송곳니는 모든 것을 관철한다","那獠牙将贯穿一切","那獠牙將貫穿一切","Menembus segala pertahanan.","เขี้ยวนั้นจะฝังลงทุกสิ่ง"
20203,"ルビオナの影1",30077,60001,0,8,"目的のためには手段を選ばぬ王国の影","","Ombre de Lubiana 1","루비오나의 그림자1","鲁比欧那之影1","魯比歐那之影1","Lubiona Shadow 1","เงาของรูบิโอน่า1","","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.","목적을 위해서는 수단을 가리지 않는 왕국의 그림자","为达目的而不择手段的王国之影","為達目的而不擇手段的王國之影","Bayangan kerajaan yang dapat melakukan apa saja untuk meraih keinginan mereka.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
20204,"ルビオナの影2",30077,20034,0,8,"目的のためには手段を選ばぬ王国の影","","Ombre de Lubiana 2","루비오나의 그림자2","鲁比欧那之影2","魯比歐那之影2","Lubiona Shadow 2","เงาของรูบิโอน่า2","","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.","목적을 위해서는 수단을 가리지 않는 왕국의 그림자","为达目的而不择手段的王国之影","為達目的而不擇手段的王國之影","Bayangan kerajaan yang dapat melakukan apa saja untuk meraih keinginan mereka.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
20205,"ルビオナの影3",30077,281,0,8,"目的のためには手段を選ばぬ王国の影","","Ombre de Lubiana 3","루비오나의 그림자3","鲁比欧那之影3","魯比歐那之影3","Lubiona Shadow 3","เงาของรูบิโอน่า3","","Ombre d'un pays qui n'hésite pas à employer les grands moyens pour obtenir ce qu'il désire.","목적을 위해서는 수단을 가리지 않는 왕국의 그림자","为达目的而不择手段的王国之影","為達目的而不擇手段的王國之影","Bayangan kerajaan yang dapat melakukan apa saja untuk meraih keinginan mereka.","เงาแห่งอาณาจักรที่ทำทุกวิถีทางให้ได้มาซึ่งสิ่งประสงค์"
