"id","name","price","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url"
886,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
887,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
888,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
889,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
890,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
891,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
892,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
893,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
894,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
895,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
896,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
897,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
898,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
899,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
900,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
901,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
902,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
903,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
904,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
905,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
906,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
907,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
908,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
909,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
910,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
911,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
912,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
913,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
914,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
915,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
916,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
917,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
918,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
919,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
920,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
921,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
922,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
923,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
924,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
925,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
926,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
927,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
928,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
929,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
930,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
931,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
932,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
933,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
934,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
935,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
936,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
937,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
938,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
939,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
940,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
941,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
942,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
943,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
944,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
945,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
946,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
947,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
948,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
949,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
950,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
951,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
952,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
953,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
954,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
955,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
956,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
957,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
958,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
959,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
960,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
961,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
962,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
963,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
964,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
965,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
966,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
967,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
968,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
969,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
970,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
971,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
972,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
973,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
974,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
975,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
976,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
977,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
978,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
979,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
980,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
981,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
982,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
983,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
984,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
985,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
986,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
987,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
988,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
989,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
990,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
991,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
992,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
993,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
994,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
995,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
996,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
997,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
998,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
999,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1000,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1001,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1002,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1003,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1004,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1005,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1006,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1007,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1008,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1009,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1010,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1011,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1012,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1013,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1014,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1015,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1016,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1017,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1018,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1019,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1020,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1021,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1022,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1023,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1024,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1025,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1026,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1027,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1028,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1029,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1030,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1031,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1032,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1033,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1034,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1035,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1036,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1037,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1038,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1039,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1040,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1041,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1042,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1043,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1044,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1045,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1046,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1047,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1048,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1049,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1050,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1051,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1052,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1053,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1054,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1055,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1056,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1057,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1058,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1059,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1060,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1061,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1062,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1063,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1064,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1065,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1066,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1067,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1068,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1069,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1070,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1071,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1072,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1073,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1074,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1075,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1076,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1077,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1078,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1079,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1080,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1081,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1082,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1083,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1084,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1085,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1086,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1087,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1088,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1089,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1090,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1091,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1092,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1093,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1094,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1095,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1096,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1097,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1098,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1099,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1100,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1101,"마녀의 묘약×１",60,12,"아바타의 행동력을 전부 회복합니다.수량1",0,3,1,0,2,"item_id003.png",0,0,0,0,
1102,"마녀의 묘약×10",480,96,"아바타의 행동력을 전부 회복합니다.수량10",0,3,10,1,2,"item_id003_.png",0,0,0,0,
1103,"행운의 클로버×１",32,6,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１",0,4,1,0,2,"item_id004.png",2,0,0,0,
1104,"행운의 클로버×１０",256,51,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１0",0,4,10,1,2,"item_id004_.png",2,0,0,0,
1105,"화이트 히스5",40,8,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１",0,7,1,10,2,"item_id007.png",2,0,0,0,
1106,"화이트 히스5×10",320,64,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１0",0,7,10,11,2,"item_id007_.png ",2,0,0,0,
1107,"신비한 별똥별",60,12,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량1",0,8,1,1,2,"item_id008.png",2,0,0,0,
1108,"신비한 별똥별×10",480,96,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량10 ",0,8,10,2,2,"item_id008_.png",2,0,0,0,
1109,"시공의 모래시계×1",40,8,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１",0,12,1,0,2,"item_id012.png",1,0,0,0,
1110,"시공의 모래시계×10",320,64,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１0",0,12,10,1,2,"item_id012_.png",1,0,0,0,
1111,"에락실×1",20,4,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량1",0,17,1,10,2,"item_id013.png",5,0,0,0,
1112,"에락실×10",160,32,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량10",0,17,10,11,2,"item_id013_.png",5,0,0,0,
1113,"시공의 문",120,24,"퀘스트 달성도를 +10 올려줍니다. (퀘스트 전용)",0,22,1,10,2,"item_id022.png",1,0,0,0,
1114,"토벌의 증거ｘ1",480,96,"퀘스트 지역을 +1 늘립니다. (퀘스트 전용) 현재 진행중인 지역의 달성도는 최대치가 됩니다.",0,23,1,11,2,"item_id024.png",1,0,0,0,
1115,"요마의 나침반ｘ１",80,16,"해당 지역의 달성도가 최대치일때 보스 퀘스트를 획득할 수 있습니다. (퀘스트 전용)",0,24,1,12,2,"item_id023.png",1,0,0,0,
1116,"티켓*10",400,80,"레어카드 티켓수량10",0,9,10,0,2,"item_id009_10.png",9,0,0,0,
1117,"티켓*30",1200,240,"레어카드 티켓수량30+4+저승의 인장1",0,9,34,0,2,"item_id009_30.png",9,78,0,0,
1118,"티켓*50",2000,400,"레어카드 티켓수량50+8+저승의 인장2",0,9,58,1,2,"item_id009_50.png",9,79,0,0,
1119,"기억의 조각x1",80,16,"생전의 기억이 담겨져 있는 기억의 조각.수량1",4,10006,1,0,2,"chara_id10006.png",10,0,0,0,
1120,"기억의 조각x12",800,160,"생전의 기억이 담겨져 있는 기억의 조각.수량12",4,10006,12,1,2,"chara_id10006_12.png",10,0,0,0,
1121,"시간의 조각x1",100,20,"시간을 거슬러 올라가기 위한시간의 조각수량1",4,10007,1,2,2,"chara_id10007.png",10,0,0,0,
1122,"시간의 조각x12",1000,200,"시간을 거슬러 올라가기 위한시간의 조각수량12",4,10007,12,3,2,"chara_id10007_12.png",10,0,0,0,
1123,"영혼의 조각x1",120,24,"잃어버린 영혼의 조각수량1",4,10008,1,4,2,"chara_id10008.png",10,0,0,0,
1124,"영혼의 조각x12",1200,240,"잃어버린 영혼의 조각수량12",4,10008,12,5,2,"chara_id10008_12.png",10,0,0,0,
1125,"개척자의 팔찌I",120,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",0,9,1,3,2,"item_id013.png",10,0,0,0,
1126,"개척자의 팔찌II",200,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",0,9,1,4,2,"item_id013.png",10,0,0,0,
1127,"개척자의 팔찌III ",280,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",0,9,1,5,2,"item_id013.png",10,0,0,0,
1128,"신비한 티아라 I",120,24,"퀘스트 탐색 시간을 30% 단축. (유효기간30일)",1,57,1,100,2,"chara_id1003.png",9,0,0,0,
1129,"신비한 티아라 II",200,40,"퀘스트 탐색 시간을 50% 단축. (유효기간30일)",1,58,1,101,2,"chara_id1004.png",9,0,0,0,
1130,"신비한 티아라 III",280,56,"퀘스트 탐색 시간을 75% 단축. (유효기간30일)",1,59,1,102,2,"chara_id1005.png",9,0,0,0,
1131,"심부름꾼 악령의 요정 I",120,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",1,60,1,103,2,"chara_id1006.png",9,0,0,0,
1132,"심부름꾼 악령의 요정 II",200,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",1,61,1,104,2,"chara_id1007.png",9,0,0,0,
1133,"심부름꾼 악령의 요정 III",280,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",1,62,1,105,2,"chara_id1008.png",9,0,0,0,
1134,"마녀의 귀걸이 I",120,24,"AP 회복 시간을 10분 단축. (유효기간30일)",1,63,1,106,2,"chara_id1009.png",9,0,0,0,
1135,"마녀의 귀걸이 II",200,40,"AP 회복 시간을 15분 단축. (유효기간30일)",1,64,1,107,2,"chara_id1010.png",9,0,0,0,
1136,"마녀의 귀걸이 III",280,56,"AP 회복 시간을 20분 단축. (유효기간30일)",1,65,1,108,2,"chara_id1011.png",9,0,0,0,
1137,"행운의 완드 I",120,24,"획득 GEM을 50% 증가 (유효기간30일)",1,66,1,109,2,"chara_id1012.png",9,0,0,0,
1138,"행운의 완드 II",200,40,"획득 GEM을 100% 증가 (유효기간30일)",1,67,1,110,2,"chara_id1013.png",9,0,0,0,
1139,"행운의 완드 III",280,56,"획득 GEM을 200% 증가 (유효기간30일)",1,68,1,111,2,"chara_id1014.png",9,0,0,0,
1140,"외눈안대（백）",80,16,"부상치료에도 사용할 수 있는 외눈안대",1,79,1,200,2,"chara_id1015.png",9,0,0,0,
1141,"버섯머리（갈）",120,24,"차분한 분위기의 헤어스타일",1,72,1,201,2,"chara_id1021.png",9,0,0,0,
1142,"버섯머리（백）",120,24,"차분한 분위기의 헤어스타일",1,73,1,202,2,"chara_id1023.png",9,0,0,0,
1143,"트윈테일 드릴（금）",120,24,"귀티나는 헤어스타일",1,75,1,203,2,"chara_id1030.png",9,0,0,0,
1144,"트윈테일 드릴（갈）",120,24,"귀티나는 헤어스타일",1,76,1,204,2,"chara_id1031.png",9,0,0,0,
1145,"RareCardTicketx1",99999,99999,"관리자용",0,9,1,0,2,"item_id003.png",10,0,0,0,
1146,"WhiteHeath3",99999,99999,"관리자용",0,6,1,0,2,"item_id003.png",10,0,0,0,
1147,"WhiteHeath1",99999,99999,"관리자용",0,5,1,0,2,"item_id003.png",10,0,0,0,
1148,"긴생머리（금）",120,24,"어른스러운 인상을 주는 헤어스타일",1,89,1,205,2,"chara_id1040.png",9,0,0,0,
1149,"긴생머리（백）",120,24,"어른스러운 인상을 주는 헤어스타일",1,90,1,206,2,"chara_id1043.png",9,0,0,0,
1150,"긴생머리（흑）",120,24,"어른스러운 인상을 주는 헤어스타일",1,91,1,207,2,"chara_id1047.png",9,0,0,0,
1151,"안경（청）",80,16,"시력을 향상시키는 표준적인 안경",1,92,1,208,2,"chara_id1017.png",9,0,0,0,
1152,"안경（적）",80,16,"시력을 향상시키는 표준적인 안경",1,93,1,209,2,"chara_id1018.png",9,0,0,0,
1153,"신비의 옷장",200,40,"보유할 수 있는 아바타 의상 수를 +5 늘립니다.",0,37,1,30,2,"item_id037.png",9,0,0,0,
1154,"캐쥬얼 단발머리（금）",120,24,"부드러운 분위기를 주는 헤어스타일",1,103,1,210,2,"chara_id1050.png",9,0,0,0,
1155,"캐쥬얼 단발머리（청）",120,24,"부드러운 분위기를 주는 헤어스타일",1,104,1,211,2,"chara_id1052.png",9,0,0,0,
1156,"캐쥬얼 단발머리（적）",120,24,"부드러운 분위기를 주는 헤어스타일",1,105,1,212,2,"chara_id1056.png",9,0,0,0,
1157,"푸른 정화의 화염",600,120,"아바타의 전적을 초기화합니다.",0,40,1,32,2,"item_id040.png",9,0,0,0,
1158,"붉은 정화의 화염",600,120,"아바타의 BP를 1500으로 초기화합니다.",0,41,1,33,2,"item_id041.png",9,0,0,0,
1159,"마녀의 옷장",320,64,"보유할 수 있는 아바타 의상 수를 +10 늘립니다.",0,42,1,31,2,"item_id042.png",9,0,0,0,
1160,"노블헤어（청）",120,24,"차분한 외모의 스트레이트 헤어스타일",1,115,1,213,2,"chara_id1062.png",9,0,0,0,
1161,"노블헤어（도）",120,24,"차분한 외모의 스트레이트 헤어스타일",1,116,1,214,2,"chara_id1063.png",9,0,0,0,
