"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at"
2623,2,1,5,1,0,"This card can be used as either a Gun 1 or a Special 1.",,"2010-06-24 05:44:30 UTC"
2624,2,1,5,1,0,"This card can be used as either a Gun 1 or a Special 1.",,"2010-06-24 05:44:30 UTC"
2625,2,1,5,1,0,"This card can be used as either a Gun 1 or a Special 1.",,"2010-06-24 05:44:30 UTC"
2626,2,1,5,1,0,"This card can be used as either a Gun 1 or a Special 1.",,"2010-06-24 05:44:30 UTC"
2627,2,1,5,1,0,"This card can be used as either a Gun 1 or a Special 1.",,"2010-06-24 05:44:30 UTC"
2628,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2629,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2630,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2631,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2632,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2633,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2634,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2635,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2636,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2637,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2638,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2639,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2640,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2641,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2642,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2643,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2644,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2645,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2646,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2647,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2648,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2649,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2650,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2651,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2652,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2653,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2654,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2655,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2656,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2657,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2658,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2659,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2660,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2661,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2662,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2663,7,20,7,20,18,"When you lay your cards, you deal 20 damage over during your movement phase.","card_ev_400.swf","2010-06-24 05:44:30 UTC"
2664,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2665,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2666,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2667,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2668,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2669,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2670,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2671,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2672,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2673,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2674,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2675,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2676,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2677,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2678,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2679,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2680,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2681,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2682,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2683,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2684,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2685,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2686,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2687,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2688,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2689,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2690,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2691,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2692,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2693,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2694,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2695,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2696,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2697,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2698,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2699,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2700,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2701,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2702,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2703,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2704,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2705,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2706,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2707,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2708,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2709,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2710,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2711,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2712,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2713,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2714,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2715,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2716,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2717,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2718,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2719,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2720,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2721,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2722,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2723,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2724,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2725,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2726,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2727,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2728,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2729,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2730,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2731,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2732,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2733,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2734,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2735,4,1,4,1,0,"This card can be used as a Move 1.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2736,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2737,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2738,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2739,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2740,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2741,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2742,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2743,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2744,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2745,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2746,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2747,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2748,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2749,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2750,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2751,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2752,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2753,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2754,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2755,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2756,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2757,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2758,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2759,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2760,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2761,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2762,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2763,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2764,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2765,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2766,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2767,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2768,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2769,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2770,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2771,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2772,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2773,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2774,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2775,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2776,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2777,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2778,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2779,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2780,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2781,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2782,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2783,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2784,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2785,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2786,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2787,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2788,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2789,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2790,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2791,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2792,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2793,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2794,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2795,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2796,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2797,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2798,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2799,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2800,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2801,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2802,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2803,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2804,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2805,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2806,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2807,4,2,4,2,0,"This card can be used as a Move 2.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2808,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2809,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2810,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2811,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2812,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2813,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2814,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2815,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2816,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2817,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2818,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2819,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2820,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2821,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2822,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2823,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2824,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2825,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2826,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2827,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2828,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2829,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2830,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2831,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2832,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2833,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2834,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2835,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2836,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2837,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2838,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2839,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2840,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2841,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2842,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2843,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2844,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2845,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2846,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2847,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2848,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2849,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2850,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2851,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2852,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2853,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2854,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2855,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2856,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2857,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2858,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2859,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2860,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2861,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2862,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2863,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2864,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2865,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2866,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2867,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
2868,4,3,4,3,0,"This card can be used as a Move 3.","card_ev_140.swf","2010-06-24 05:44:29 UTC"
