"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at"
1646,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1647,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1648,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1649,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1650,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1651,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1652,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1653,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1654,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1655,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1656,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1657,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1658,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1659,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1660,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1661,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1662,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1663,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1664,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1665,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1666,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1667,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1668,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1669,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1670,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1671,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1672,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1673,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1674,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1675,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1676,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1677,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1678,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1679,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1680,1,3,5,1,0,"Digunakan sebagai Sword 3/Special 1","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1681,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1682,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1683,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1684,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1685,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1686,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1687,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1688,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1689,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1690,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1691,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1692,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1693,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1694,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1695,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1696,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1697,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1698,1,4,5,2,0,"Digunakan sebagai Sword 4/Special 2","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1699,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1700,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1701,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1702,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1703,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1704,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1705,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1706,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1707,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1708,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1709,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1710,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1711,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1712,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1713,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1714,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1715,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1716,1,5,5,3,0,"Digunakan sebagai Sword 5/Special 3","card_ev_153.swf","2010-06-24 05:44:30 UTC"
1717,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1718,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1719,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1720,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1721,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1722,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1723,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1724,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1725,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1726,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1727,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1728,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1729,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1730,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1731,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1732,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1733,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1734,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1735,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1736,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1737,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1738,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1739,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1740,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1741,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1742,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1743,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1744,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1745,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1746,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1747,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1748,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1749,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1750,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1751,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1752,2,3,4,1,0,"Digunakan sebagai Gun 3/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1753,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1754,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1755,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1756,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1757,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1758,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1759,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1760,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1761,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1762,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1763,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1764,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1765,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1766,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1767,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1768,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1769,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1770,2,4,4,1,0,"Digunakan sebagai Gun 4/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1771,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1772,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1773,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1774,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1775,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1776,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1777,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1778,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1779,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1780,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1781,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1782,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1783,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1784,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1785,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1786,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1787,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1788,2,5,4,1,0,"Digunakan sebagai Gun 5/Move 1","card_ev_156.swf","2010-06-24 05:44:30 UTC"
1789,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1790,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1791,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1792,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1793,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1794,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1795,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1796,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1797,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1798,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1799,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1800,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1801,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1802,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1803,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1804,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1805,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1806,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1807,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1808,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1809,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1810,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1811,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1812,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1813,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1814,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1815,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1816,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1817,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1818,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1819,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1820,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1821,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1822,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1823,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1824,2,3,3,1,0,"Digunakan sebagai Gun 3/Shield 1","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1825,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1826,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1827,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1828,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1829,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1830,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1831,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1832,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1833,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1834,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1835,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1836,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1837,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1838,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1839,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1840,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1841,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1842,2,4,3,2,0,"Digunakan sebagai Gun 4/Shield 2","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1843,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1844,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1845,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1846,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1847,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1848,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1849,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1850,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1851,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1852,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1853,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1854,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1855,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1856,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1857,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1858,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1859,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1860,2,5,3,3,0,"Digunakan sebagai Gun 5/Shield 3","card_ev_157.swf","2010-06-24 05:44:30 UTC"
1861,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1862,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1863,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1864,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1865,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1866,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1867,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1868,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
1869,2,3,5,1,0,"Digunakan sebagai Gun 3/Special 1","card_ev_158.swf","2010-06-24 05:44:30 UTC"
